-2.16088972442389,4.50894173824405,12
-2.16088962554932,4.50894165039063,12
-2.16088962554932,4.50894165039063,12
-2.16088962554932,4.50894165039063,12
-2.16088962554932,4.50894165039063,12
-3.43631172180176,4.72585725784302,12
-4.71852922439575,5.48575353622437,11
-4.82814741134644,5.58807516098022,11
-4.82814741134644,5.58807516098022,11
-4.82814741134644,5.58807516098022,11
-4.82814741134644,5.58807516098022,11
-4.82814741134644,5.58807516098022,11
-3.61259198188782,5.85656785964966,11
-2.18436169624329,5.66093826293945,0
-0.89259660243988,4.91731929779053,0
0.107089221477509,3.80098485946655,3
1.05200564861298,2.63710403442383,3
1.90639960765839,1.34362554550171,3
2.85076117515564,0.180430039763451,0
3.84728527069092,-0.940195024013519,6
4.94334411621094,-1.96422410011292,6
6.03947782516479,-2.98832225799561,6
7.13561391830444,-4.01242399215698,0
8.23177146911621,-5.03654479980469,4
9.22467613220215,-6.15048742294312,4
9.74320793151855,-7.54968881607056,0
9.75903701782227,-8.6449089050293,0
9.75903701782227,-8.6449089050293,0
8.8194694519043,-9.46100425720215,0
7.42073202133179,-9.98349761962891,0
5.95209503173828,-10.2873811721802,5
4.48425483703613,-10.5891017913818,5
2.98931002616882,-10.7315645217896,5
1.49492478370667,-10.8600358963013,0
-0.000888698094058782,-10.9454498291016,0
-0.543702602386475,-10.8709564208984,0
-0.822211980819702,-10.5856990814209,0
-1.56977534294128,-9.29364776611328,7
-1.91509747505188,-7.83663606643677,0
-2.30915880203247,-6.81361627578735,9
-2.30915880203247,-6.81361627578735,9
-2.30915880203247,-6.81361627578735,9
-3.12566542625427,-6.57904005050659,9
-3.99118614196777,-6.33038187026978,9
-3.99118614196777,-6.33038187026978,9
-5.38482856750488,-5.92999935150146,0
-5.52888488769531,-5.88861322402954,0
-6.87420892715454,-5.50211143493652,8
-7.78544139862061,-5.24032115936279,8
-7.78544139862061,-5.24032115936279,8
-8.79502105712891,-4.95027589797974,8
-9.17916202545166,-4.83991622924805,8
-9.17916202545166,-4.83991622924805,8
-9.17916202545166,-4.83991622924805,8
-10.3608465194702,-4.43826961517334,8
-11.5443477630615,-3.53237819671631,0
-12.290696144104,-2.24369478225708,0
-12.4874601364136,-0.766382873058319,0
-12.3391704559326,0.0703220814466476,0
-12.3391704559326,0.0703220814466476,0
-12.3391704559326,0.0703220814466476,0
-12.3391704559326,0.0703220814466476,0
-12.3391704559326,0.0703220814466476,0
-12.1019887924194,0.149390190839767,0
-10.6178455352783,0.287326395511627,0
-9.124755859375,0.151694625616074,0
-8.04231262207031,0.324307918548584,0
-8.04231262207031,0.324307918548584,0
-7.52544736862183,1.23524606227875,0
-7.2600302696228,2.45058369636536,0
-7.23318099975586,3.04806399345398,0
-7.16573524475098,4.5489559173584,0
-7.09839534759521,6.04748821258545,0
-6.99492120742798,7.54262161254883,11
-6.44312047958374,8.92710208892822,11
-5.40387535095215,9.99478054046631,11
-4.03740787506104,10.5931739807129,11
-2.59755897521973,11.0100870132446,0
-1.15648472309113,11.426703453064,0
0.332251578569412,11.5249881744385,0
0.871054232120514,11.4142475128174,0
1.13562989234924,11.1852998733521,1
1.99709439277649,9.96545696258545,1
2.32487463951111,8.51437854766846,1
2.27750372886658,7.76660966873169,0
2.29843950271606,6.9682092666626,3
2.29843950271606,6.9682092666626,3
2.29843950271606,6.9682092666626,3
2.29843950271606,6.9682092666626,3
2.86403560638428,6.55735874176025,3
4.26884365081787,6.06002473831177,3
4.61580085754395,6.0218334197998,3
4.61580085754395,6.0218334197998,3
5.21258592605591,5.5695652961731,3
6.1001181602478,4.36971044540405,2
6.37174558639526,3.89139103889465,2
6.46479034423828,2.69985103607178,2
6.26247262954712,1.67108011245728,0
6.32228660583496,1.42832887172699,0
6.99824094772339,0.0998840630054474,0
8.12104797363281,-0.884013414382935,0
8.20326042175293,-0.941376388072968,0
8.81833362579346,-1.3705393075943,0
9.94119071960449,-2.35447406768799,4
10.6171350479126,-3.39759469032288,4
10.7332286834717,-3.39759469032288,4
10.2721767425537,-3.39759469032288,4
9.93971252441406,-3.76636910438538,4
9.04387092590332,-4.39840602874756,4
7.67260551452637,-5.00408840179443,0
6.39458179473877,-5.78398990631104,0
5.02319526672363,-6.37142419815063,5
3.5292341709137,-6.44080829620361,5
2.02917265892029,-6.41066074371338,5
0.555573225021362,-6.1863055229187,0
-0.726468801498413,-5.42223978042603,9
-1.69961500167847,-4.28354072570801,9
-2.41587829589844,-3.11102151870728,9
-3.3824725151062,-1.96758913993835,9
-4.54875612258911,-1.02122437953949,0
-5.71971559524536,-0.0838591903448105,0
-6.89068174362183,0.853512108325958,0
-8.05549240112305,1.79850578308105,0
-8.93405628204346,3.00343370437622,10
-9.00285243988037,3.13660550117493,10
-9.14039325714111,3.97427248954773,10
-8.92511367797852,5.44903516769409,10
-8.18560218811035,6.74646615982056,0
-7.32646703720093,7.97647094726563,0
-6.46826314926147,9.2051420211792,11
-5.80892992019653,10.1490993499756,11
