,nll_euc,nll_temp,RPE_euc,RPE_temp,posterior_euc,pred_euc,pred_temp,weights_euc,delta_w
0,11.512925464970229,11.512925464970229,-50.2328997724974,-50.2328997724974,0.0,0.0,0.0,0.50079564318584,0.0
1,433.8487838004882,528.0328282929747,19.6163128619984,19.6163128619984,1.0,0.0,0.0,0.50077956145242,-1.608173342004804e-05
2,3.968790486127968,4.142480835376707,0.4962618727655976,1.0436696587518246,0.5433137500388735,-1.1102230246251565e-16,0.547407785986227,0.669699793715405,0.168912191396275
3,11.204210120027707,11.187188294957508,2.283250388198773,2.249656259036384,0.4957446464783617,1.362230051072834,1.3286359219104455,0.266268179900246,-0.2908234862176423
4,11.118108725546701,10.589876998896433,-1.7737973031401826,-1.345674689344055,0.37092940406063457,-0.2000063114044856,0.22811630239164185,0.227602635342742,-0.25678315922073575
5,12.940530794898741,12.08583741973424,0.8728141806924614,0.6348254282424068,0.29844924269452144,1.3180307652397474,1.0800420127896928,0.165946474919637,-0.26708268779969363
6,13.79524565238523,12.964769781969986,0.07141242537336123,0.08659876159017077,0.3035444592821415,0.47788801250414814,0.4930743487209577,0.183131738494876,-0.20538364292450564
7,15.203238826374808,14.285731853080634,0.8047277927689135,0.808837259640352,0.28546613788324954,-0.3273865001090751,-0.32327703323763657,0.736112342431352,0.3769374814297569
8,14.378786234325135,13.43887523362196,0.3436031257045673,0.40964978562378573,0.2809183203773988,-0.655023558912182,-0.5889768989929636,0.486322318847793,0.0800302726674782
9,15.896047605762613,15.6290933032901,0.569647267805892,-0.048234399889420465,0.4336549615816748,1.1959602649512058,0.5780785972558933,0.194877601914794,-0.22030669678412948
10,11.512925464970229,11.512925464970229,-44.4858066222941,-44.4858066222941,0.5,0.0,0.0,0.49936568414795,0.10621205512743948
11,10.553607539174987,13.113930003549877,-2.873546575101649,-2.873546575101649,0.5,0.0,0.0,0.499381736281779,0.09657246588604668
12,4.278318343343515,3.9036288462425013,1.4003532021123044,1.4149551260180697,0.4074083616079073,-0.005192662582835246,0.009409261322929897,0.543029260117289,0.13217228423105282
13,5.620910806043357,5.299243082014759,0.7269042514502305,1.031931492803398,0.4202693645807001,0.10661967437356257,0.41164691572673007,0.198816948411329,-0.22220712626191133
14,7.006090900367152,6.53766797873927,-0.637424270214326,-0.5715630566322414,0.38498958476814493,1.0665084512103415,1.1323696647924262,0.200527217662662,-0.20462491942044178
15,8.059942146230231,7.648212905232976,0.07609756276720026,-0.5666678566699241,0.3984975541715656,0.27976929367964426,-0.3629961257574802,0.457367162759683,0.06585668697127528
16,7.615492739382632,7.405554707184312,0.017115910732232786,-0.011277998922236715,0.44770741287457544,0.2051230483439894,0.1767291386895199,0.275050619259945,-0.11356462450005211
17,7.034062093896165,7.02156189434056,0.013302283625987482,-0.002179101969451591,0.4968749908025159,0.188779625804259,0.17329824020881993,0.251326196053577,-0.12224045156025515
18,7.128716223733016,6.878066183308808,0.08020700845041762,0.14609695000619793,0.43766350848266034,-1.2675886939081193,-1.201698752352339,0.557040202698164,0.2113651282617871
19,7.727137342199332,8.016419888380948,0.2145104714041024,0.7944264023259152,0.5718204792923473,-0.5657877853406132,0.01412814558119957,0.778457071087832,0.41339719513159395
20,15.50496891205307,15.192187918562766,0.022030134090102516,-0.029813304660053108,0.4224360754502837,-0.4676820580209712,-0.5195254967711268,0.410521569077195,0.008738064071284246
21,13.02959700955584,14.177007706854328,-0.01966639955403382,-1.13959439325581,0.7590376524892738,2.091352545098764,0.971424551396988,0.285184127095971,-0.1329043841871103
22,10.69822371739271,11.527251276814683,0.3477405622928549,0.31777484998875183,0.6961492731245525,2.0980119734128175,2.0680462611087145,0.173784181577054,-0.2511078222794337
23,9.116739410484158,9.772878284140928,0.2173953227294625,0.20403704840589,0.6583925073742329,1.745114931534805,1.7317566572112324,0.172948665948049,-0.2144547938514855
24,9.389047512375466,9.826973605499628,0.23593897395116414,0.21943714022157834,0.6077647494544747,-0.5849751426718797,-0.6014769764014655,0.437309962450293,0.07079807951074146
25,8.063708054424252,8.384699449373224,0.15854596541239796,0.15042045574810037,0.5795658436759473,1.5980577865348926,1.589932276870595,0.193735296474852,-0.18893874383373283
