"euc","temp","comp","mt","id"
-0.693147180559945,-0.693147180559945,-0.693147180559945,-0.695011594164958,102
-0.693147180559945,-0.693147180559945,-0.693147180559945,-0.691286471377018,102
-0.693147180559945,-0.693147180559945,-0.693147180559945,-0.691286471377018,102
-0.0135732756573929,-0.0254456066528818,-0.0391625479636321,-0.219451724487079,102
-0.0725612222321958,-0.0991059876696384,-0.321089283730741,-0.695011594164958,102
-1.20439509080349,-1.22961192479326,-1.82716669975072,-0.691286471377018,102
-0.488223009758267,-0.511337134767992,-0.487567704182008,-0.547025809428296,102
-0.0710674031480787,-0.165306128935472,-0.171436912292665,-0.209159940517248,102
-0.00138379076331619,-0.0237134214814518,-0.00907931778673293,-0.156197703228193,102
-0.00169495735547721,-0.00229764171497832,-0.00287725723445969,-0.0103696357773298,102
-4.54298875751113e-05,-7.43984475361717e-05,-0.000112127336166952,-0.000757784223235967,102
-0.369114157181835,-0.230198960598185,-0.260951764140151,-0.691286471356067,102
-0.0464292129820386,-0.0512326414805877,-0.0609169042938277,-0.106399702270947,102
-0.030938085428697,-0.0394685661972584,-0.0459794376556441,-0.513944847686423,102
-0.655163123781938,-0.657718439612261,-0.663883851322375,-0.666482298782318,102
-0.0401659708797003,-0.0439433011276483,-0.0512288988706467,-0.096641151822637,102
-7.45966522201948e-05,-0.000116337673393968,-0.000164677374791769,-0.00110949024740565,102
-0.0209128672408903,-0.0264180153911239,-0.0290540963752363,-0.0649878388940602,102
-0.619862276989864,-0.437322015826201,-0.375502413703144,-0.133464839879197,102
-0.474216046077375,-0.463329785776571,-0.484788935291657,-0.520726312985103,102
-0.0307479942975048,-0.034803833858155,-0.0403322027960126,-0.0798650649781109,102
-0.00225861432785097,-0.0043370893829276,-0.00429380457430391,-0.0301285492282095,102
-0.0628225229797915,-0.200439971551173,-0.255590631772215,-0.666940726254182,102
-0.00257424711265758,-0.00576137205717398,-0.00480734672147574,-0.0433775983779956,102
-1.91408826136773,-1.26675286173773,-1.62432597396712,-0.617370705064013,102
-0.00157402421014033,-0.00214592887549197,-0.00267514815277703,-0.0100427101068042,102
-0.00409686703215769,-0.0164570629139647,-0.030734999529221,-0.211819519294895,102
-0.330083243287829,-0.809914610864038,-1.11167093865897,-2.14505181983499,102
-0.0212304452624875,-0.0446293787441753,-0.0703957618394673,-0.201221665873429,102
-0.677738006151619,-0.683845901841184,-0.682173639099044,-0.695250800698382,102
-0.178453997508151,-0.193916085888292,-0.199721296477761,-0.271705546943118,102
-7.13423071135363e-05,-0.000116529476047781,-0.000162922920937557,-0.00113785593059255,102
-0.811976972417256,-0.816163392143539,-0.812692867361954,-0.783459339192065,102
-0.971818679519827,-0.890680167690194,-0.895933233064602,-0.172714150526141,102
-0.018798921340135,-0.0258725631240431,-0.028648583259249,-0.0643824127238723,102
-0.67454699036752,-0.665268677498871,-0.672719097269631,-0.671141841913779,102
-0.000120702822668855,-0.000198891787153473,-0.000273578289998673,-0.00171125184156444,102
-0.0133148848858078,-0.0180376265949465,-0.0209198220137774,-0.0498497491484876,102
-0.0454813649864408,-0.0542537084872932,-0.0611179648050688,-0.110945252624415,102
-0.000506010875228549,-0.000742988498201582,-0.000996431587702252,-0.00454331855584839,102
-0.0191539407839633,-0.0244716199485671,-0.0266800347901354,-0.0614915956749616,102
-0.000323941341430487,-0.000501061342464149,-0.000652477803366345,-0.00336019514759609,102
-0.0338466423332082,-0.125975579354766,-0.219390961105929,-0.909378382604821,102
-0.0172639055641539,-0.0224213800060633,-0.0244497533462711,-0.0570809938759509,102
-0.183395549559887,-0.201336560234881,-0.202214965148416,-0.276285034382478,102
-0.0297159829295253,-0.118780913981119,-0.207692230792709,-0.852822400341289,102
-0.0146734388152665,-0.0193674223139101,-0.0212064901911702,-0.0515644997565678,102
-0.00138673250721554,-0.00192746524374937,-0.00247259381570638,-0.00934216645711141,102
-0.0208516166526198,-0.0263033735593505,-0.0298901203555081,-0.0633639985631121,102
-0.0973727032856838,-0.059119868019359,-0.0454380802874317,-0.0438831525540752,102
-0.0124802437847162,-0.0159432775308615,-0.0183548753581151,-0.044661286029571,102
-0.00894864264469479,-0.0110333731995415,-0.0131405829278442,-0.0340571641406548,102
-0.0513854547728672,-0.0633333343116794,-0.0703043891406395,-0.126228147643659,102
-0.0592455693520898,-0.0761930673323764,-0.0839003747888834,-0.143800849841971,102
-0.01328408884721,-0.0187143015849449,-0.0216700977106313,-0.0519001750945683,102
-0.0881773419578128,-0.114802622234982,-0.122518305895845,-0.189499985775554,102
-0.235052048329838,-0.27227659761771,-0.274216603031458,-0.354349479887719,102
-0.238149554933282,-0.266467157619769,-0.276252128092352,-0.345939882082417,102
-0.0116065789128411,-0.0167704617435775,-0.0194823874980624,-0.0477778265803079,102
-0.00683183427934343,-0.00874779114029288,-0.0104754688007566,-0.0287206883639512,102
-0.0515006440900304,-0.058998169224452,-0.0673755115672771,-0.116399131173299,102
-0.0586156725605395,-0.0679858021289547,-0.0745688870791386,-0.129541338224023,102
-1.00584819581229,-1.84574648448948,-2.1119953052707,-3.5274673265036,102
-0.000420529618744872,-0.000658242795721965,-0.000877446974304992,-0.00417649010920476,102
-0.00356493651975646,-0.00481938814094637,-0.00601491656216724,-0.0183035514712227,102
-0.000457792648434503,-0.000732389158816557,-0.000970388644674165,-0.00449743728336219,102
-0.0138202123651656,-0.0192001606958707,-0.020927662753059,-0.0510472154870295,102
-0.000176808676780351,-0.000312960413610143,-0.000408821516868794,-0.00241299145945431,102
-0.00878532862211643,-0.0125163074626955,-0.0144775110971735,-0.0375601458109807,102
-0.00394283043638829,-0.00540550233539349,-0.00669276162634207,-0.0200916767261189,102
-0.0195863192921,-0.0284490262170038,-0.0320285543000043,-0.0689205859813195,102
-0.000509669810521389,-0.000830105397398611,-0.00108182379866936,-0.00502114925852024,102
-0.233214974722528,-0.274218935124541,-0.27882028082825,-0.353377719927044,102
-0.0474692193562584,-0.0575003253904842,-0.0642621736852587,-0.11629778227964,102
-0.0111506143007458,-0.0169987394157653,-0.0197216599561116,-0.0478379825714614,102
-0.237205915389784,-0.275466975193163,-0.281636599358553,-0.354113141783801,102
-0.0104131935288728,-0.0163083995961296,-0.0189421776254691,-0.0463399181097607,102
-0.0530567872185637,-0.0664958231762885,-0.0740387179224031,-0.129550088308239,102
-0.0458086831472046,-0.0642615475367412,-0.0710429288396118,-0.127016436659595,102
-0.689529415916344,-0.693714019692156,-0.695337625561335,-0.694126819895022,102
-0.0699681606795087,-0.0879728473366007,-0.0951920447560644,-0.156540108082689,102
-0.00130541236215416,-0.00198515541100559,-0.00251151782185037,-0.00960048534640659,102
-0.0012408583189319,-0.00190122022611389,-0.00240719444814247,-0.00937101968978701,102
-0.250321763112473,-0.26565258167821,-0.272435806552585,-0.343412036827713,102
-0.000106988363071884,-0.000212681362914815,-0.000269975235192564,-0.00176509944205385,102
-1.01211569332669,-1.73115670897275,-2.04315449543106,-3.81069419430942,102
-0.0362448297849502,-0.114583970013192,-0.174758397497268,-1.01788080656071,102
-0.182980403624521,-0.19847334097337,-0.198818727603402,-0.272420922323334,102
-1.49417159349829,-1.46595927796527,-1.44408730532437,-1.24204297077252,102
-0.32859317847734,-0.354021958870669,-0.352628081726489,-0.425142842082109,102
-0.693147180559945,-0.693147180559945,-0.693147180559945,-0.694732447572623,103
-0.693147180559945,-0.693147180559945,-0.693147180559945,-0.694732447572623,103
-0.641462388148837,-0.7319615796959,-0.757727995418358,-0.691564586949181,103
-0.678207970962712,-0.375744126526386,-0.547302766449921,-0.264433039896117,103
-0.0676722340759297,-0.198332704856217,-0.132404190370704,-0.0517547147948521,103
-3.40784034691218,-1.45426850844503,-1.77619295210466,-0.691564586949644,103
-0.0519951302222667,-0.136980589709063,-0.105050535221672,-0.694732447572623,103
-0.7401779909057,-0.802039188488467,-0.495613871857886,-0.691564586949644,103
-0.373362248920905,-0.353333484396529,-0.33665410007386,-0.355148282124921,103
-0.553741456266927,-0.69646249039468,-0.555653572306904,-0.691564586949644,103
-0.693147180559945,-0.693147180559945,-0.693147180559945,-0.691564586949644,103
-0.693147180559945,-0.693147180559945,-0.693147180559945,-0.694732447572623,103
-1.64047063137877,-1.86853569963962,-1.47867914298266,-1.94402266292558,103
-0.271852650204678,-0.334797271473653,-0.140237415462207,-0.694732447572623,103
-0.0595472570508914,-0.0448776772238021,-0.0431618230871809,-0.0451935592800264,103
-0.520049544760603,-0.350594857586252,-0.477900653384636,-0.691564586949644,103
-0.269806775616431,-0.656845461408646,-0.388791116709675,-0.691564586949644,103
-0.972425048834466,-0.497730768005134,-0.680180781127173,-0.188855562203394,103
-0.201952600571831,-0.101248553909459,-0.256334484935209,-0.212312652970696,103
-0.132371793343461,-0.105996505651103,-0.103991796281318,-0.111629783208281,103
-0.00501320211075609,-0.00302699106175761,-0.00285271107760384,-0.00304455216924416,103
-0.0738259398128447,-0.0575402122593313,-0.056216302840058,-0.0565384021790176,103
-0.0300492533141462,-0.0172316904515047,-0.0208834668988973,-0.0723848637362802,103
