"","sr.subjective.effect","euc.subjective.effect","w.euc","m.rewards","sr.trial.effect","euc.trial.effect","trialw"
"1",0.957749514390589,5.67772452071159,0.85566223161691,46.7581442748199,0.221020660387063,1.14399865122474,0.838082393042423
"2",4.23686750294205,2.99979218170783,0.414527186910678,48.5760198493404,0.163935356455435,1.02423580259768,0.86202715391099
"3",2.84897851569322,1.96971664213384,0.408765563626579,44.8193862087617,0.0904809983951101,0.636894696341282,0.875606238908077
"4",6.7804378668256,0.558179148464679,0.0760605366517549,44.4280347955752,0.182374287695618,0.626285060343798,0.77447328329564
"5",2.4034805570816,3.98780162223463,0.62394391459356,45.098193814281,0.15050043763874,0.993453216191107,0.868438343516034
"6",0.764673546189148,5.87640360831448,0.884857000092133,43.3437217394052,0.222608732863668,1.25918395030142,0.849770662662351
"7",2.65628368354752,1.76131036005432,0.398703534700136,40.9274572703554,0.195475155059861,0.532439056873972,0.731458526492364
"8",3.37971856089252,2.60806554932685,0.435564392656652,43.2004648548393,0.165339728545789,0.900203684254836,0.844830603277611
"9",1.7307643983982,4.9434466612764,0.740678803393643,45.802153285621,0.276357625809308,1.10870823435399,0.800473296066422
"10",0.974179259175933,0.989042053924365,0.503785308016283,37.2683593256933,0.778573329227435,0.0648102109214399,0.0768454775747693
"11",0.496915666275161,1.03225718878584,0.675042841212783,34.5139488785691,0.550464830229146,0.127689233454257,0.188289417246445
"12",2.28104953970764,2.34113385175859,0.506499559511408,42.6565829662062,0.116776963758778,0.620799019874695,0.84167466627166
"13",1.07341512357539,3.11823085301979,0.743915605094275,42.8344277109295,0.129465976382643,0.658825623892077,0.835763851425634
"14",0.796507709968842,1.23205076754738,0.607352847454468,35.3005706310703,0.613150241247051,0.102989029868013,0.143811454031356
"15",2.19739306124513,4.40058360088588,0.666959558396586,44.4681516991873,0.20813379094358,1.03421714450449,0.832467795527909
"16",1.99900878994141,1.8106711823636,0.47528170227592,28.1598764699235,0.800304454640804,0.0614965065234184,0.0713581317434848
"17",0.851464589892283,0.865760105422575,0.504162389339407,27.8183918837825,0.813234747257794,0.109665481241984,0.118827017109153
"18",1.59285434834857,1.8125270990588,0.532253765709194,44.7599714422564,0.478824897204285,0.269620890231787,0.360241041846757
"19",3.48083840732888,3.14735390015874,0.474843479813236,43.8615862915645,0.185953996341357,0.954647511149579,0.836968480998755
"20",1.38995363297089,0.996571270089117,0.41758259836774,40.8751472522535,0.482128513101792,0.221732003433388,0.315022647562169
"21",2.7343172126941,3.36679437532296,0.551832944989162,44.6236026621198,0.209846512145684,0.988371178001242,0.824867789992357
"22",1.58173441548121,1.60783742218446,0.504091929580485,36.3397860685383,0.950788145659518,0.24446447204954,0.204529543317885
"23",3.75405351344816,3.2010703204523,0.460246344551011,44.2823319456306,0.348201667902804,1.08938144169386,0.757786756411949
"24",2.58801050853236,0.797950942603061,0.235664508919758,40.3436806364644,0.304381715645435,0.364596858610106,0.545005285133145
"25",0.768260348269383,0.769198233702461,0.500305011609443,30.1444770873638,0.762021607305223,0.0812422772002142,0.0963426499023632
"26",1.90426120459676,3.50822810865628,0.648172754829469,36.6044566410968,0.347954166280426,0.432816426063441,0.554345194744246
"27",1.4676312748168,1.69761440436336,0.536329427927081,30.7140267827659,0.713747407290151,0.0166860858591527,0.0228440864440782
"28",1.97316265854622,4.52023896545019,0.696128043080781,46.9180497712903,0.157713793855304,1.00789628678999,0.864694209089207
"29",1.0508689828097,2.59787157248713,0.711991311280226,37.5265256356617,0.50507287321021,0.255169122292706,0.335641971638131
"30",0.574996811454665,2.08025263068084,0.783449041611617,37.9713049402506,0.494374416330781,0.26648667613676,0.350243531670833
"31",4.09009104182908,2.98423121397995,0.42183987470029,45.2471538663163,0.301273334749574,1.04819210906749,0.776746165579906
