"euc","temp","comp","mt","id"
-0.536062094814495,-0.490559758255189,-0.489656348122282,-0.490295172009877,8
-5.41560371521333,-5.57651896203772,-5.59182589689902,-5.64068558964057,8
-1.50103352196564,-1.44347283601475,-1.44864709669872,-1.44608189550421,8
-4.27959107885249,-3.9925310671808,-4.00595237760076,-3.99000769833703,8
-0.735105831051421,-0.749141478160242,-0.754574273568069,-0.752528943796716,8
-1.91492171709958,-2.08988368480143,-2.09785569571304,-2.09515266603362,8
-0.544373307364826,-0.540726085555066,-0.538069850518172,-0.5428001652987,9
-0.503360515476664,-0.469812454626385,-0.468134249362009,-0.465112773504139,9
-0.976208048423016,-1.52329911272464,-1.51492175518529,-1.51918191309569,9
-0.793880716679761,-0.799414605329018,-0.798287121286255,-0.799670851530767,9
-0.452765989540312,-0.439245720868615,-0.437968084079061,-0.436893920746347,9
-1.10157826081519,-1.23461860099907,-1.22780313895283,-1.21865612742585,9
-1.51664823572485,-1.66074850068419,-1.655506702848,-1.66396976610735,9
-0.834849980591385,-1.16278749691846,-1.15982732977673,-1.16857896098983,9
-5.88275490333889,-6.0505695871409,-6.04086428033272,-6.05347478556443,9
-1.97212004028356,-1.6944448675832,-1.69537724170757,-1.68892970166608,9
-0.476788325453154,-0.481627381859204,-0.476629510497717,-0.480126124545138,9
-0.46614861690467,-0.45960277361291,-0.459475139185715,-0.46022391029041,9
-0.586681953550387,-0.51064735317835,-0.506843011347379,-0.505506818194171,9
-0.629114115937974,-0.594282214406776,-0.592768893187797,-0.586195700914497,9
-0.458640677960257,-0.439636791459443,-0.438304920420717,-0.437158700264763,9
-0.655212762638109,-0.674753488959979,-0.670548010635651,-0.670154250759508,9
-0.452247467541657,-0.438992350844651,-0.437799081020827,-0.436808437277407,9
-0.489324450373792,-0.496194610698842,-0.494022832415733,-0.492618873831404,9
-0.558849952436552,-0.551991636491581,-0.554273275812444,-0.553943689281501,9
-0.51932101626164,-0.55126654264159,-0.551700308604721,-0.550582650735982,9
-1.05794075508735,-0.48051907037941,-0.724245645529859,-0.568204055849754,10
-0.452714323573502,-0.443329079653352,-0.444090425060663,-0.442141877713006,10
-0.482591356179318,-0.44353780847742,-0.443802847525054,-0.442146326470958,10
-0.656165483438645,-0.623580673890825,-0.63134379563308,-0.626263645837504,10
-1.12502224756217,-1.23325938768923,-1.21953249443435,-1.23398593518073,10
-1.16503591089224,-1.06710324323215,-1.11474972649021,-1.08015397221336,10
-0.965660299919601,-0.964470830495375,-0.954876383952473,-0.95992686335615,10
-0.712675794166209,-0.631092300222689,-0.649345660691873,-0.635187867255135,10
-0.457304413940601,-0.446696278978716,-0.443270061566677,-0.443459081590887,10
-1.00141947820074,-1.03552525570692,-1.02208890865581,-1.0252326323699,10
-0.463170669581308,-0.4472895329601,-0.444606055115501,-0.443714585972459,10
-0.499945866681376,-0.482565372939165,-0.475614750222104,-0.475762351671773,10
-4.66608112238153,-4.86038608085612,-4.82330182969201,-4.85185560449378,10
-0.581116670999954,-0.561446431771595,-0.569448861697475,-0.562691626967036,10
-1.65452128318528,-1.68948669177359,-1.70569367959394,-1.69356945067449,10
-0.513391272856526,-0.473797914837976,-0.485482491996959,-0.475612944397388,10
-1.22670403928997,-1.23180861659125,-1.22469604674108,-1.23160351068381,10
-1.3637535942882,-1.1686221085646,-1.20540195722751,-1.17633228721714,10
-4.46177632071714,-4.55165906804234,-4.49889570744253,-4.54448697674115,10
-3.10179560241876,-3.42968599698104,-3.40156686456374,-3.42095946878748,10
-0.642858785920863,-0.653577482035943,-0.653482462930397,-0.659163478167736,11
-0.515086176628861,-0.521513455425166,-0.51933646398047,-0.5190100591416,11
-0.629141105977684,-0.595334272153067,-0.599808354155223,-0.597763300591981,11
-0.473043628138858,-0.459678365224857,-0.457306123312935,-0.45685769351202,11
-0.924572071828939,-0.903051596805367,-0.904442684814973,-0.907816779677429,11
-0.972308662757738,-0.975575778959334,-0.976296414389419,-0.972409682386183,11
-0.947935705631863,-0.929322395961002,-0.92661048072304,-0.92224562546775,11
-0.649658207021101,-0.615647209465325,-0.61436744827499,-0.610056958442614,11
-0.45240156548008,-0.439035496197591,-0.4379001762801,-0.436890002873593,11
-0.586101343119216,-0.564131666857976,-0.565123739790516,-0.566838356200483,11
-1.90767383065256,-1.91728305058542,-1.91912232136622,-1.90438195581039,11
-1.25431277381968,-1.25335138882379,-1.25394523069687,-1.25149524152554,11
-0.525961808962941,-0.514362731281829,-0.513085413261875,-0.510056142424234,11
-0.468522205037817,-0.453632199994198,-0.451461454893526,-0.450546224868287,11
-1.37397585092205,-1.34863448429062,-1.35081186306303,-1.3551426719004,11
-0.962485507318364,-0.97631117326295,-0.972381498810244,-0.967679401477486,11
-1.4789847554136,-1.45983261905443,-1.45572726565985,-1.45188398550458,11
-1.1489055169721,-1.36719665217738,-1.37335127435508,-1.39474988854343,11
-0.532806806927616,-0.512983574434366,-0.512222581200998,-0.510786929678297,11
-0.457699038574823,-0.442105109584452,-0.441197823001891,-0.440577393646592,11
-2.72247772894721,-0.481622957929717,-0.500132384044592,-0.482883808605032,12
-0.537613795270703,-0.473954001214077,-0.470718395332539,-0.471497708293933,12
-0.463468545078122,-0.476908471967933,-0.476308457521076,-0.477997786745739,12
-0.467242681220558,-0.459174835283564,-0.458019962509153,-0.459763402468243,12
-0.456539556753864,-0.444572298020506,-0.443358732136024,-0.441434056730616,12
-0.488356417861014,-0.465607426713434,-0.462495620509308,-0.461728694002376,12
-0.475124159382793,-0.443196126500789,-0.442950299676154,-0.441434056730614,12
-0.509834061103581,-0.440294571761754,-0.439381923582165,-0.43816510436166,12
-0.468113378690428,-0.473201165364158,-0.477150143636621,-0.474352118943642,12
-0.486431168953114,-0.473937142411517,-0.474115879778293,-0.474767549092639,12
-0.453443856960052,-0.482089696149103,-0.481532168992077,-0.482963248092332,12
-0.49332119262059,-0.473837117296162,-0.47372648902722,-0.474525582487927,12
-1.11893257969878,-0.450372033248783,-0.449522479297102,-0.449037559344157,12
-0.543188042586838,-0.834930859145115,-0.859784678382573,-0.840719639819708,12
-0.897312416287303,-1.48026296780268,-1.47738669859596,-1.47748869018478,12
-1.50058507557786,-0.463806119984091,-0.460903374178461,-0.459020526378572,12
-0.508794798513646,-0.469786572471918,-0.471198860936184,-0.468637341884878,12
-0.456668900332643,-0.44140016916146,-0.439879810444705,-0.438804958165582,12
-0.454454527677377,-0.472563280139428,-0.474054198931955,-0.474047431022296,12
-0.867810601738396,-0.461736475643167,-0.459250097338374,-0.459027123097996,12
-0.582380523798688,-0.566301881277724,-0.564727373333454,-0.568440334156115,13
-0.452551395893113,-0.43936229986182,-0.438174395119558,-0.437044537587443,13
-0.45263209715903,-0.439045547645662,-0.437871012446684,-0.4370005722114,13
-0.453995980226232,-0.439941561375747,-0.438705152748882,-0.437712565631577,13
-0.552168160836776,-0.522489500682844,-0.519018133724911,-0.519190594505645,13
-0.766973966751715,-0.761891081510879,-0.758996728646359,-0.751853416292794,13
-0.540876365546397,-0.514427981579183,-0.513361061007226,-0.510461878440889,13
-1.94256990722262,-2.14528316005697,-2.15699346317066,-2.17201180014741,13
-0.54285259487535,-0.541929167596995,-0.542541781183764,-0.543517934675628,13
-0.528984470545248,-0.49994858203903,-0.50088205878162,-0.500571908741371,13
-0.594629133909996,-0.588991891146607,-0.587718192627261,-0.592694414566633,13
-0.487336471280129,-0.470145543247952,-0.468780235924528,-0.46595507894102,13
-0.470615122718988,-0.456090969877377,-0.45397699772482,-0.453559683710191,13
-0.485920333637357,-0.473405269175637,-0.471799172222709,-0.470797824896311,13
-0.619236694135196,-0.615335864797349,-0.612638481994121,-0.609298748730962,13
-0.746074337092184,-0.747677108735524,-0.744071927076363,-0.742596237726314,13
-0.608857283820488,-0.620462223230677,-0.616523808329031,-0.618073280763786,13
-0.698317296250197,-0.741606298811888,-0.73278037619116,-0.736089001160699,13
-0.48540108557277,-0.467792103087711,-0.464896636229246,-0.464217669248777,13
-1.07218095182968,-1.07715870621407,-1.07538436638227,-1.07130853589781,13
-0.528693094082097,-0.516823772475103,-0.515192992499962,-0.520580772945578,14
-0.476974411937634,-0.467097050721621,-0.465041179514162,-0.461589832255324,14
-0.452340157940518,-0.442121092684584,-0.44134479056696,-0.440991175246636,14
-0.455426254545358,-0.445172044218456,-0.445029576277769,-0.444295359496293,14
-0.457832397269556,-0.439651411530538,-0.438352557136154,-0.437402862596484,14
-0.55390194269126,-0.544051943146181,-0.548429764001445,-0.544946001436496,14
-0.461552312197681,-0.440297540662394,-0.438905806816455,-0.437579843323839,14
-0.550460097262461,-0.463328177529704,-0.463538093585884,-0.461566055201851,14
-0.498363875546747,-0.514132300169135,-0.518076253201296,-0.516810078060261,14
-0.471800199967223,-0.441986533993199,-0.440119422940594,-0.439187407139402,14
-0.671175541355155,-0.581115979604276,-0.461001534953023,-0.446876738570334,14
-0.499345572337659,-0.497516103202549,-0.494876149436958,-0.489973022032858,14
-0.452312864516479,-0.442115775475159,-0.441293881428653,-0.440950807984079,14
-0.544940499943981,-0.547496976060599,-0.548724404145145,-0.547831541639733,14
-0.528414081311714,-0.492425097547623,-0.492117117032231,-0.491429710681395,14
-0.538417773457587,-0.525706993921903,-0.527954430195416,-0.528811748711389,14
-0.948230855220404,-0.914733508501151,-0.910559287090573,-0.903906106230851,14
-0.495062435470651,-0.46002086619366,-0.459803974743559,-0.458890635762276,14
-0.481494376473778,-0.463033576792038,-0.460311052319033,-0.458420203708587,14
-0.635869985051791,-0.579925815634121,-0.583357242431543,-0.583924078509382,14
-0.452932721487375,-0.43935698672949,-0.43817585851763,-0.436991592381751,15
-1.05901294324182,-1.04269594186531,-1.04063011130917,-1.03198795462868,15
-0.56196359135372,-0.522847375848954,-0.519687344910285,-0.517123100510128,15
-0.650388290838687,-0.657803972837437,-0.654590733651635,-0.657287612094234,15
-0.452573631742913,-0.440732179963135,-0.439496844884276,-0.439049541194881,15
-0.90482878960095,-0.89898506234634,-0.900966167127412,-0.895881344024934,15
-0.459967275204468,-0.441748669181461,-0.440914756503278,-0.43930365376822,15
-0.621493974620133,-0.58371270446773,-0.581879337032015,-0.578411542144358,15
-0.526065789111466,-0.522401051663323,-0.521801663764637,-0.521547888778521,15
-1.04155967369356,-1.02349915139861,-1.03142858184106,-1.03645251918275,15
-0.640863802774768,-0.637838066834023,-0.636276403254658,-0.640206206836636,15
-0.826737012557204,-0.819844130256751,-0.817185555094759,-0.812072979758086,15
-1.2906484050895,-1.28317561381518,-1.2815880360781,-1.27631587527163,15
-1.05270809841353,-1.03473298426533,-1.0366757904682,-1.0396774961085,15
-1.27199161887982,-1.1591279028774,-1.16155850313704,-1.16633221719836,15
-0.95045757386806,-0.950890997358905,-0.949028316471584,-0.944647293703366,15
-0.696375624621731,-0.660180547169501,-0.662112893155734,-0.659016738664198,15
-1.02092391505277,-1.18304043571313,-1.17857722196974,-1.1874823234436,15
-0.790470383532571,-0.77197428117015,-0.769328388884568,-0.766318344233472,15
-0.524892829976041,-0.538939145544875,-0.537154596293093,-0.534694331083059,15
-0.674458485125037,-0.666619207623675,-0.670982216069624,-0.677022560933594,16
-0.770707735676461,-0.766396205455704,-0.770793411450758,-0.766820381430909,16
-0.55225385541961,-0.554825822306526,-0.55644456152596,-0.555229550926275,16
-0.890482063103648,-0.899648043653308,-0.908737118848791,-0.905287540907367,16
-0.452932681684644,-0.444624093179955,-0.443694667775619,-0.441994053494691,16
-1.04920786990615,-1.03285558900844,-1.05022807965173,-1.03640499994161,16
-0.453364069231613,-0.442922056242495,-0.44168684768311,-0.440600175754774,16
-0.688753637932593,-0.621099302320739,-0.628706408879406,-0.62088910904216,16
-0.452726467706359,-0.439846413428033,-0.439117550639844,-0.4375571623659,16
-0.546377212131419,-0.510595721079767,-0.512047969301068,-0.511562595646101,16
-0.953326616449342,-0.77828145476174,-0.481183048202089,-0.5803141352674,16
-0.502501579240666,-0.487104505646142,-0.48672841589927,-0.486183050367787,16
-0.452957568727788,-0.443319935118781,-0.442988727332026,-0.442087764390018,16
-1.14083659830386,-1.13221169840068,-1.11744860531795,-1.12348630148204,16
-0.452461628199176,-0.442102315838788,-0.441636457891952,-0.440239006974501,16
-10.6601524417644,-11.0032061098898,-10.8769298535108,-10.9962723575662,16
-0.46065291908915,-0.450901858785028,-0.450948857234585,-0.449586710630488,16
-0.699541884952802,-0.61651613289724,-0.622656981546441,-0.614813590754497,16
-0.463936220378174,-0.445651456790233,-0.442840799133996,-0.442650249967523,16
-0.614181789218116,-0.518814853385363,-0.520740811321226,-0.518322672618306,16
-9.02186324195826,-9.25702232931282,-9.27735916345163,-9.27731025072107,17
-1.57624358978958,-1.59701881264196,-1.59262228211283,-1.59475895920335,17
-1.11700802346934,-1.0918008971208,-1.0890456771029,-1.08735644054891,17
-1.28062834590168,-1.31225703893816,-1.32085127727529,-1.31570411763676,17
-0.455016546081295,-0.443925625424712,-0.442685322965832,-0.441343917655046,17
-7.47648704564624,-7.59430059553958,-7.59838415545405,-7.66227268096854,17
-0.970778526369807,-0.961233157654365,-0.961254220873819,-0.961085475790459,17
-2.3669992818914,-2.45786113197644,-2.45145227987597,-2.47034721540716,17
-1.8990704631926,-1.88565548760764,-1.88176871753292,-1.88584175304847,17
-4.96549273573734,-5.1344306262575,-5.13414427375271,-5.13652221948172,17
-1.01133903772767,-1.02263799271288,-1.02384517834491,-1.0259400061576,17
-0.500063715695084,-0.489894316742849,-0.490088154544174,-0.489154637035671,17
-0.731630113002743,-0.761309150277875,-0.763064870029071,-0.762425559091423,17
-0.628676556649539,-0.624643549525691,-0.625348839475208,-0.62421499674859,17
-0.453178386054936,-0.439089492146442,-0.437872283411164,-0.436956480865362,17
-3.74729361409283,-3.9027058823562,-3.92967507806205,-3.90566107718437,17
-2.61059505824751,-2.71021354446393,-2.71473425156511,-2.71490860893159,17
-1.46640289620727,-1.44690461017927,-1.45497643602724,-1.44543871024673,17
-0.884753682807335,-0.912711245105928,-0.917079171137609,-0.914103335010594,17
-0.519565619629272,-0.474363709013495,-0.474437164107957,-0.472105884555278,17
-0.537742975606383,-0.531957640435617,-0.52804930186265,-0.53327947636318,18
-0.481797170583451,-0.48458483469539,-0.484451319348831,-0.484210452072331,18
-0.453342651404165,-0.43987461129966,-0.438538019357637,-0.437384463578864,18
-0.941587260278604,-0.918698538587083,-0.921374811301027,-0.91892042971289,18
-0.453914939901757,-0.44517822206757,-0.443640142021919,-0.443390472105864,18
-0.603675382816124,-0.583586550229021,-0.579542654403918,-0.579330124385744,18
-0.465658808070115,-0.452460559948057,-0.450610369769411,-0.449789477086615,18
-0.926405134324803,-0.928381010220875,-0.926805941898768,-0.930170574389028,18
-0.49805323358546,-0.484673315938943,-0.48360101995274,-0.483751458033927,18
-0.475198871458206,-0.46757831251038,-0.467489396415237,-0.466505739596011,18
-0.534143141010942,-0.525745909598885,-0.521442099247449,-0.526666211475069,18
-0.532503635703699,-0.511458474084473,-0.509949259250626,-0.508525578278617,18
-0.710688071680224,-0.639795477974429,-0.63568870018973,-0.63862712598282,18
-0.45443182183509,-0.441629165039668,-0.439389002531091,-0.439176238495995,18
-0.472043359700841,-0.46405766234685,-0.462356929707345,-0.460331897705725,18
-0.609218868768958,-0.59512498755554,-0.591327166192742,-0.591569900580731,18
-0.465402393127579,-0.457879001548618,-0.456499506243101,-0.45568322932855,18
-0.769000447396636,-0.684464184553858,-0.683696495623257,-0.681655460507953,18
-1.46485788689242,-1.40959028261548,-1.40780433878381,-1.40350073459092,18
-0.462825443712032,-0.527448051077899,-0.520129502288628,-0.521463400139414,18
-0.522253429907922,-0.503760013707815,-0.501108565003726,-0.505553112857931,19
-0.515669803611055,-0.490323706678434,-0.48950417658134,-0.491878372567696,19
-0.47281522956965,-0.488569006014392,-0.486504985405763,-0.487627665237172,19
-0.474361276332048,-0.460176708585124,-0.459522318546189,-0.459071956125941,19
-1.59104716389199,-1.5798575479706,-1.58090041501555,-1.58951994489497,19
-0.481154682563185,-0.503179197404122,-0.504202712256318,-0.497646895317518,19
-0.454384162663418,-0.4395269101539,-0.438525945959234,-0.437369627150065,19
