,nll_euc,nll_temp,RPE_euc,RPE_temp,posterior_euc,pred_euc,pred_temp,weights_euc,weights_high,weights_low,delta_w
0,11.512925464970229,11.512925464970229,5.5606958562084365,5.5606958562084365,0.5,0.0,0.0,0.5000371221679812,0.500297238951317,0.5000406547122009,0.0
1,2.7925260229620528,2.584548411436879,4.0526455174053755,4.0526455174053755,0.41971913189135873,0.0,0.0,0.5000131395321143,0.5001195208496261,0.500064227876826,-2.3982635866892643e-05
2,4.032276140478268,3.6967048303413024,1.562722456853086,1.5034297903240852,0.38281647392405643,0.11753731942421715,0.0784113945703891,0.4709707530894069,0.5462416426949329,0.49242218680327204,-0.02905437776064096
3,4.086133972283785,4.024993897794837,0.9131008149718334,0.8958858721199338,0.4751935813681141,0.5575194961807561,0.21140147967342734,0.43648223143352166,0.4557528373732921,0.44176808359359493,-0.05385810682964587
4,4.226592923722619,4.591982362330582,0.7420270778680373,0.8297975163928697,0.5807968434413227,0.4387727283129496,0.1129089744451751,0.3945394676595735,0.456211962616614,0.276538283869776,-0.0823363438961826
5,4.211627864492434,5.030570641870299,0.7028550765631971,0.7080255653551747,0.7099278954152789,0.11038661941625771,0.12576870116072517,0.3982377719415811,0.268543243207846,0.5344442480676099,-0.06217077083493844
6,3.798350560352353,5.096028380910895,0.7123063942466754,0.7520371543668372,0.7883874696116085,0.0966927881647014,-0.018730461910778724,0.4094347382332966,0.35010825653048805,0.596015083259304,-0.04061200940406651
7,1.7747920843926976,4.792475582112935,0.6674747103581635,0.7355607397405455,0.8307200020552535,0.015161529671749552,-0.005360192193687385,0.36081323894884304,0.407037339041654,0.332377223377861,-0.08343179305936776
8,1.7135317723440187,4.6618740498607,0.5593176165553108,0.5935666858064877,0.840224081037828,0.3334805851794535,0.2315414580716262,0.32061075695213725,0.24651354926332197,0.373033236549846,-0.11320530092365255
9,-0.7468560692161346,4.29147840239712,0.5160072386496938,0.66859152753542,0.8729267847363246,0.11870589452746365,0.16145254936708578,0.31573710782818826,0.251847061998985,0.44132752807035996,-0.1055005832783068
10,11.512925464970229,11.512925464970229,6.350557222478134,6.350557222478134,0.5,0.0,0.0,0.4999961324775299,0.499976975983988,0.4999974718290321,0.0893084996988655
11,2.753309888216192,2.4583610552139943,4.043702587674731,4.043702587674731,0.4678807625172374,0.0,0.0,0.5000088578587906,0.49989954811995,0.500047279107349,0.08120227056204754
12,3.392834992359501,3.1285106262533295,1.9837599332682545,1.9881922000006704,0.4104415958891525,0.10776505936157547,0.07583773343513742,0.4332822691744636,0.36282165119053006,0.4373245470450371,0.007708825997549962
13,3.0345808453673624,2.863758414477436,0.765301832373493,0.8661378349561638,0.5095266459766613,-0.004671189986799232,-0.008488046109435453,0.4485664049453206,0.40903494622373604,0.538653757799502,0.022399975153210794
14,4.32848012616597,5.078008205528814,1.035327455292025,1.10927953421485,0.5925355260496262,0.36608264991053296,0.08894801248545252,0.37860997805260976,0.331360802575227,0.44803461039665105,-0.04915644996472934
15,3.9108482367117765,4.852711782521103,0.6562461643861794,0.7175023821816807,0.6749879488610402,0.23011748652624855,0.1871639511179548,0.3553849126536681,0.339738419298046,0.425311326246295,-0.06910441869935569
16,3.0634658232529355,4.496616836819802,0.6196555230038449,0.7041065848041772,0.7308529392575177,0.24300634858916959,0.21614069895446453,0.3825457378689185,0.347743527685979,0.549871271802416,-0.03230011284981782
17,2.305115589607117,4.5594119095195484,0.5382591804160561,0.5432978358399159,0.7751771335488599,0.13170804417687124,0.18651889276734143,0.43100593337689325,0.322672085887416,0.25972387973445604,0.02399124276903669
18,2.758763172554516,4.816729994854311,0.5850831905184719,0.6972476392689225,0.8309752879087199,-0.17651175417978424,-0.008103493102626504,0.4110104557867987,0.23298351047592397,0.6413538902551861,0.006660086493109729
19,2.285812755782406,4.7655126300190895,0.4788833447847934,0.5681395908112481,0.8493504036431734,-0.02757830022787459,0.12764625484123118,0.37966558322365973,0.306043526692455,0.38060503934497797,-0.022986667693581042
20,-1.9472567742086646,3.3567897801638424,0.43665428796567474,0.5030308315666869,0.8556886634291448,0.3007474221118415,0.27674521729930174,0.3656534939604216,0.26921159151301,0.373409088470991,-0.036007164661091606
21,-2.49259464427497,1.8784023176969817,0.41806164834875015,0.43261351286808714,0.8580177743696097,0.16956220774200523,0.10834682240231734,0.4039487393454822,0.413400118482846,0.494786355790767,0.004460365922712928
22,-3.2600539876171983,2.273109792355928,0.40375776165519817,0.3958158262894783,0.8812348872158063,0.12264660604956372,0.17086719780642234,0.38233798101500155,0.31931455465022496,0.5059963314342321,-0.016784659148580128
23,-4.353551010422317,2.3830601057540473,0.4410540092581443,0.43058680561913093,0.9000422712442296,0.1651297092826816,0.23162994325623784,0.3493699376451626,0.261133237727716,0.341607434902873,-0.05118768532282958
24,-5.266679173458755,2.1683859672169414,0.4632195598788412,0.405949797150827,0.9171620559539172,0.19756088997018875,0.15754804590460167,0.3665449365906084,0.42336969253642603,0.5359382169474021,-0.03592996509025226
25,-5.651244355903105,1.2376737484498754,0.43912385475375565,0.3791967159593301,0.9004202988952658,0.1518053555963378,0.2444539394379078,0.36623857983277297,0.210299248684635,0.47913883197234297,-0.03962351043224904
26,-7.668591595494277,0.33523027895329005,0.3840661074127958,0.4010354867923563,0.8800186786508818,-0.023554869222887135,0.0026513673926926024,0.3742034518224126,0.26608861178857895,0.572482201538092,-0.022741468266292253
27,-8.673851614411207,-0.6106404984778516,0.4061836782782322,0.34854506717890354,0.880120976395217,0.18459790916400434,0.17202594360476706,0.35213064972951774,0.27918424847150797,0.429487208591739,-0.03642724329009517
28,-8.969491430065526,-1.0831449013218546,0.4334372490622643,0.3951809998377148,0.8836246852661428,-0.06176389051654979,0.07512698027887675,0.40191561040307705,0.338297207584019,0.4790498976575921,0.01876782534646043
29,-9.818912778297435,-1.9526328559154587,0.3852269552169553,0.3369378474780108,0.8833632402425787,0.11936132770565326,0.0779548045085726,0.38891872574554437,0.34111882328332394,0.617778264557286,0.008880993658410663
30,1.4490846679319938,4.180020851149439,0.48541024811035677,0.5459958039825965,0.863477895975827,0.11311374741720548,0.13678711638681496,0.42849925764469515,0.28822885772378104,0.611847287001807,0.04777427571136589
31,0.5620871967307638,3.546734340437415,0.44037803404531095,0.5040715330435985,0.8682427098918192,0.1122368810910279,0.15507532802986337,0.44405632801067213,0.387116639740116,0.558258655176338,0.058457056411274355
32,-0.3400016928124194,2.9086520579550412,0.3832935518558609,0.3981180672575307,0.8736403571340551,0.2614517713860014,0.24091915448026124,0.39382537213510155,0.291411122203532,0.500278221631099,0.004125394526253545
33,-1.3800848060070596,1.7945648268345615,0.39308001056634634,0.45739670934962273,0.8914499043374158,-0.005055288754923513,-0.021349068104105737,0.4281423324899258,0.424763588640913,0.493761307094765,0.04092105896386394
34,-2.3741014174010258,0.9205794304211885,0.3677288653862648,0.36669619966568356,0.9055941698769074,-0.062334725128632335,-0.0008666982750568063,0.44684402404487433,0.4573827445817561,0.44652215041051396,0.0584806254052706
35,-3.4644073318468083,-0.02727764094871492,0.38349145859049694,0.3812919314718077,0.8969494625007072,0.11739091852827212,0.1646081438927363,0.4370702343301822,0.403876623214907,0.501585263007451,0.044228272969164206
36,-4.447942099862315,-0.9435235120561436,0.3658245948440607,0.35995147354715945,0.9012775165675943,0.030921950307290298,0.07776902126132491,0.4122616904539884,0.331196799781248,0.43282902825249203,0.01465861306831967
37,-6.109029140575544,-0.8496537595375646,0.421205331219634,0.3768119929431881,0.8965931116759664,0.03579098196448779,0.06561972017638866,0.4369575622403829,0.407179089491558,0.51302570698755,0.03880028811414715
38,-7.768450684403661,-1.8969668194628235,0.36614971233311644,0.3206753287879818,0.9074675009090769,0.1630487014148752,0.14446677522937365,0.43638558038868897,0.372050860798974,0.5569758480717281,0.034587000847427773
39,-8.892342256101058,-2.8696110918508495,0.30871137040369884,0.32770438559796283,0.9250251353334278,-0.028946403407793444,0.06703595887091572,0.4509645465951893,0.41412296479934496,0.5539178280376601,0.04336492420435972
40,-10.972518855747035,-3.040727581620573,0.3815858397510912,0.2709157151942818,0.899305083422628,0.10305659703214415,0.1554384980035057,0.4139186447279862,0.42529668479663,0.433596888238101,0.0006910483368511855
41,-12.09310523312825,-3.9863980893234885,0.3497665612947792,0.2797799641454934,0.8976035075380514,0.12685155521778677,0.12339163014549855,0.43580048751416084,0.37845637284722095,0.559245184611769,0.01939422013001163
42,-13.858585529310954,-5.058156093803116,0.3932364328474343,0.29351267163514777,0.9000049952443581,0.26032596509178674,0.23367693844470208,0.43912136192823287,0.41491816399593606,0.513653167015327,0.018608625497967102
43,-15.671268761118919,-5.993957295542669,0.34175447098430384,0.30867424973664753,0.9003419013131212,0.21122583526517236,0.20974937043141428,0.4385936923806102,0.431229163008928,0.441120428900373,0.012281575137096656
44,-16.821272247699323,-7.088240037520586,0.2778865366820132,0.1966665767149238,0.8953620201166257,0.12261711113147739,0.12840296550102592,0.4550842412434288,0.420877585363836,0.473120167109206,0.02632691853474639
45,-17.61619136046449,-8.246718193483964,0.371008262671138,0.24829208579718165,0.9167821519160321,-0.015150070402133606,0.07299492078803049,0.47050380014140947,0.45631193547004,0.51197249758511,0.0373354430662014
46,-18.668276558849428,-9.32775116928254,0.30073935087415754,0.23452041300692222,0.9128648338586437,-0.023474790739174172,-0.033150976581342216,0.4713036849651851,0.444394179063946,0.505471392456146,0.03533502505686276
47,-19.87202003830106,-10.531933899059856,0.30426741965972637,0.19821363262201938,0.9014590084575961,0.2153522777450764,0.2544856604306818,0.4762707551459378,0.444539664677605,0.5051432221422629,0.03848560477398133
48,-21.112523925434125,-11.676324465331072,0.32789986690084505,0.240393718789674,0.8990693739343544,0.576259177448464,0.589594108760272,0.4775527250362616,0.46039469471123606,0.48587408615890004,0.034271215796916
49,-22.908914050733596,-12.822351078442276,0.2804020239653909,0.18711407431854077,0.881665720479991,0.34336997796600904,0.3685987566244662,0.4941740031045154,0.489054753240195,0.5010702439497221,0.04759846769541415
50,-9.698561527469705,-3.9386296008993913,0.308835895810945,0.31671132039715516,0.9218545557509339,-0.06665070446777703,-0.006049923338843387,0.5041796762845001,0.502549818913005,0.502567349654215,0.054448808938089455
51,-11.172986504675418,-5.015314477372301,0.3290416635093423,0.35614328385448624,0.9210532118907148,0.21716871365894533,0.20289294189209048,0.5134768035293907,0.527677681188663,0.498000399513374,0.05927197338602552
52,-12.665292984731767,-6.067025421697716,0.35336945739274167,0.3327188543302841,0.9174014023151092,0.3445650707816976,0.30209712613886247,0.5278466344257056,0.547849208764747,0.50140763815166,0.06689413007731354
53,-14.237484276745723,-7.256634727649574,0.25968761142665414,0.250989189291491,0.9184404507020276,-0.11314779161617781,-0.09616214521196516,0.5201138713452506,0.54859731264247,0.500411940393126,0.05310209551783712
54,-15.366311549437077,-8.34579723163235,0.2945320162208366,0.20026943937907826,0.9132561633737265,-0.16332481256972928,-0.18301163356463668,0.5324472223865128,0.560328625638808,0.491861535265814,0.05985356049532847
55,-16.525480107739252,-9.468311485678656,0.28105933391389987,0.21762351058723303,0.9107293596190543,0.2704589971106954,0.28164413234633656,0.5558955735384922,0.589176298323157,0.5147331357060361,0.07786973326121965
56,-17.102128113180406,-9.781653399262147,0.30026381869247,0.20618566232570204,0.9054987623100069,0.17811112128483939,0.14571376756183563,0.5551033935602604,0.6187449030268111,0.45954466113472603,0.0676124246956209
57,-18.14268833093231,-10.813413059774165,0.2878933706192517,0.22664317374417525,0.8982533276597117,0.3025092171459175,0.3041158952381148,0.5801839283878976,0.660529894127927,0.47987181705156795,0.08473943245351795
58,-19.217516409162194,-12.015018963125248,0.23573293261213493,0.15674322824496165,0.8988164507944201,-0.30192513169732255,-0.3062234658167151,0.5495364023629462,0.576212622671218,0.53432841948999,0.044687735331255585
59,-20.290865751650692,-13.145161141593027,0.3233097725561879,0.3514859796082246,0.8950722164669322,0.24179326989225627,0.2940666677272304,0.5963563550227281,0.604005972677349,0.538670664913858,0.0841115073255485
60,-23.97844658984309,-13.994893978614467,0.2967705303912655,0.20540692661400714,0.8787274382922673,0.029516361185504807,0.04187317999430967,0.5834328279953712,0.653688298009389,0.49694618957548103,0.06176983937957159
61,-25.046224196218603,-15.107796979896156,0.2350468063304486,0.24236606979011918,0.8815136498183817,0.06980399659695898,0.1060760777082728,0.6052823451582294,0.7181103930395079,0.48005390337079296,0.07609075468549908
62,-25.88744721795252,-16.334534138927697,0.29016749365910777,0.16971138875883332,0.8697953441901703,-0.15154741198797853,-0.1614484839453642,0.5803166793871579,0.5786544475054161,0.528244717157645,0.042193178234891326
63,-27.097825370297944,-17.31326677629059,0.28639023363959054,0.19454502823766978,0.8711599122821649,-0.16423059646897697,-0.15828638108737203,0.5895083944346576,0.690232964010515,0.46260216721315994,0.04444849833297626
64,-28.331753783911132,-18.54172785428185,0.26845764404038935,0.1431219278256653,0.8636005621808732,-0.04849343745108762,-0.01638974272099498,0.6264916034847816,0.755845946950268,0.511950539559019,0.07396799608987381
