"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
0.5,0.5,0.815318812264851,0.338243490044581,0.338811837684146,0.108407220201496,0.131758735222188,0.840174907061097,0.457468622401402,0.131915752595869,0.5,0.5,0.558513992546238,0.123910063767887,0.147702617777284,0.498812665866482,0.246860654243216,0.182376464218025,0.584353190591422,0.828664366403375,0.381958075128228,0.216564167162917,0.0961856726715561,0.100116262108477,0.405042934232895,0.121731389827375,0.506439128632601,0.237717535524322,0.160028181430151,0.165466253044132,0.221994648415337,0.186420283870543,0.398556596503132,0.270678112711512,0.516353677494676,0.28307303617789,0.241409741637794,0.413163433377777,0.365760086445681,0.334345236807617,0.295841690116953,0.365859574650299,0.512245015074672,0.359502827827257,0.491666193340179,0.438986824447127,0.505128631507817,0.414570693631144,0.459032739895943,0.491196539777274,0.502422047729201,0.524559470492815,0.561108497553953,0.561584142532304,0.532768803758107,0.547028324391644,0.499932075239942,0.71729053308449,0.478453830766426,0.500174495587428,0.661941005973103,0.855426330423376,0.442646686063144,0.928801731868355,0.43467687750224,0.442503003367961,0.468140361163808,0.873168322997301,0.55483742375749,0.777634214842516,0.656993119152649,0.934833157781982,0.920263474011211,0.495917060432298,0.961242842875674,0.999560089087706,0.998331750854727,0.891219200861378,0.984787227768447,0.457424400485351,0.976597960784691,0.993398186398279,0.469145261268771,0.9907776653592,0.99950411328201,0.921305112921462,0.998934032478699,0.898992295743978,0.927906833125543,0.999888173738213,0.542368152056425,0.771372057956698,0.99721739054901,0.805584131395079,0.99997977985916,0.9999980749178,0.997927240765748,0.997842038739689,0.998886584008351,0.454190673024403
0.5,0.5,0.220572445199314,0.570021959381028,0.439746762156661,0.108047215990119,0.0497579805701838,0.183085962264245,0.0556720545019844,0.0554703820226972,0.5,0.5,0.5,0.129710527563947,0.207725776722862,0.645229706094923,0.430024667689023,0.239686551914426,0.129596196694391,0.0918298909556772,0.0472648143446289,0.377904931869151,0.216663139031658,0.204639539249568,0.490782060530132,0.228227686083268,0.0756943880193284,0.213291503904876,0.472887352563031,0.450668635098305,0.253559736283583,0.174609011052703,0.329488763328106,0.199279372999806,0.617408581633533,0.200180936995169,0.253652851972557,0.461577261532622,0.327605139922325,0.498511227849008,0.428634664090683,0.223972392101247,0.508356399784893,0.514650388397248,0.403412002397854,0.499021788352271,0.364897881575483,0.450112973501577,0.478163988096196,0.4820395348033,0.509475927969441,0.55899429621963,0.537809932138314,0.56976458735228,0.535341206387735,0.588296052117276,0.63652825567077,0.742741080299491,0.663814522213493,0.614560062622337,0.727449560265929,0.765354763087996,0.684298437068256,0.688473865449662,0.799480634192949,0.683184862609572,0.608298022904652,0.614559344848465,0.868700744499674,0.908371663510171,0.791345081803253,0.791614795654332,0.414980229498949,0.991526254618007,0.968935490003274,0.994332939669158,0.938828972427572,0.998404128244265,0.965846053724985,0.984969788200489,0.948037200120011,0.998476684533788,0.715201633354757,0.918128012529368,0.980892663077571,0.730562641820424,0.986342616551911,0.932745008620136,0.946193946010316,0.500816122500027,0.927307215671698,0.999508312755021,0.999625336595286,0.768151494675945,0.999991297763055,0.338601981532966,0.977127639326633,0.851605741776425,0.280275904593646,0.730815390036034
0.5,0.5,0.484874560330502,0.397173754616681,0.120686286201659,0.987822278807964,0.100303466123237,0.541659459794738,0.285346683454831,0.443945804036172,0.5,0.5,0.849419706345057,0.265852594136513,0.0808115917767211,0.364940093529446,0.343522907545823,0.546298817565927,0.17998669285999,0.171233846364258,0.0286824474752576,0.131720456903627,0.0805325630121762,0.261516652517222,0.403474720043362,0.258378233446889,0.303465748222156,0.276605071012856,0.238413613534514,0.218017172057953,0.440578544194335,0.542354629384766,0.468507645624959,0.176311148208821,0.772208218726488,0.475602311774212,0.361887518122269,0.667297373160907,0.478966458190572,0.612626631653416,0.455831542160617,0.278167039133873,0.391205164044807,0.294293901170149,0.434392318680674,0.42228119233589,0.43854246211621,0.468403916410665,0.490217044441081,0.493509268205863,0.511774582656416,0.52002023425401,0.548769172425486,0.546289792618614,0.604231969751349,0.388689706358873,0.53640031755117,0.642402934168877,0.514406809530893,0.661275929615386,0.510605071016782,0.719541742893605,0.575510638859465,0.757723641697674,0.774181326566133,0.914312597922474,0.775229332590642,0.598101708177462,0.948189887203947,0.839069547346621,0.550837957388475,0.71971187546928,0.914319277657677,0.74079106443402,0.93313958075676,0.156613046438302,0.912997200811074,0.912388968571731,0.649280007644195,0.892721402060509,0.992419356381705,0.96021489498351,0.872728336111621,0.824868033263239,0.725148590772074,0.863804077393771,0.706271642179277,0.968650443462937,0.973104774386262,0.718412340961214,0.999162929175049,0.568042038614696,0.715911792086839,0.778151219665259,0.452272643586392,0.99570552892464,0.945111889564167,0.999194736702144,0.579188255311696,0.325444589670259
0.5,0.5,0.25295191071721,0.250493351688457,0.716139516588379,0.177828093151291,0.15710081260593,0.356565296338791,0.0922185681536981,0.354532433354887,0.5,0.5,0.13314811676053,0.298591846887439,0.294641207103215,0.256247287027709,0.604472837222564,0.133786847131754,0.384935337262066,0.236282553940218,0.315588976340385,0.906239906807272,0.267004847296385,0.33083987768426,0.143932673548687,0.252249009498526,0.756233381105445,0.172632618980192,0.539246893902729,0.540938909280618,0.798203903253209,0.431038223200765,0.111551985784169,0.588093449052429,0.40336818618106,0.34589576431909,0.327944552361184,0.455957626523639,0.537567757214622,0.501023215307353,0.494665105532464,0.387432779242512,0.472781739010342,0.414348889055769,0.443948839040696,0.464131766204136,0.48732244475877,0.49388564696131,0.471677308903989,0.499182186971884,0.521715534426638,0.523774484138233,0.5072390856272,0.451325502098687,0.500040817807773,0.697484121678829,0.617443155543875,0.622788031866051,0.482891673785022,0.559234317405227,0.529638362735443,0.631986239482375,0.652719202186987,0.8090195530693,0.555314751411856,0.724625433808104,0.717828780316128,0.546347881410393,0.969803120593076,0.545767514399208,0.501153677275059,0.653897991905325,0.88906549915521,0.996261377037761,0.793287852590276,0.997311795670434,0.994313451203997,0.551421437974553,0.821970945201013,0.67122888829324,0.569257648444177,0.884131433489492,0.621119720769441,0.997681096661461,0.948214908305735,0.914065676435692,0.993501924257689,0.999631568995342,0.706816867458708,0.517774269487321,0.937336552231442,0.473255863648154,0.959972823301371,0.956641495191742,0.999906970064556,0.756071859485605,0.963882833956184,0.944395920817526,0.999947965472839,0.996248964186856
0.5,0.5,0.486117989539771,0.684644600250033,0.88252069802535,0.373794498689444,0.0634282016683226,0.167936917953848,0.0301562299526265,0.593725238298432,0.5,0.5,0.075358732239175,0.144190521654388,0.127482307328642,0.846527344844362,0.18413843041987,0.767101716108871,0.0646169678305446,0.485570476533106,0.207086207730935,0.446683661808888,0.37056289604558,0.374046724140808,0.138006309440631,0.227354467991617,0.251417088433147,0.17212189162477,0.105653620857243,0.291118425191203,0.509689918225154,0.217444643790823,0.439648091585864,0.145080612240664,0.136685883060741,0.261976942098745,0.501691341981749,0.205809880122969,0.42904953402001,0.329988049636893,0.557218464911041,0.26887972802299,0.421351504351168,0.448635803675909,0.49355256459417,0.492406840426046,0.38985505393422,0.449810897375243,0.458024513025366,0.504874365554577,0.500597388688128,0.489974108007765,0.496544974275873,0.499182424581056,0.579717889029621,0.576641087270245,0.588300318857535,0.609177816649647,0.677383027644991,0.561339350272518,0.521747268890738,0.696929949513355,0.635562969499679,0.555231411659548,0.57364982813562,0.931091411057321,0.677990270017511,0.848957070222403,0.608152689072593,0.560439504541744,0.888786242044916,0.862434643806177,0.497417918528658,0.64582780376045,0.776977716690556,0.810934971703652,0.997746786756561,0.993878085653904,0.993571077735279,0.945479106106021,0.986550037389925,0.994931987446675,0.513773542780009,0.827254362533404,0.631677901989525,0.967500374598563,0.951237930260805,0.578425819450593,0.961366939694726,0.966128181491656,0.593909070272081,0.0952626184097102,0.999621325235999,0.744380145876737,0.989100698333475,0.990859889084589,0.965334380312971,0.807950951603661,0.999987256226454,0.994586238842991
0.5,0.5,0.821776432101416,0.632896942073537,0.508708994642418,0.488991315035691,0.139513288071422,0.648423665398873,0.18066591973354,0.0909922993626548,0.5,0.5,0.278420230431763,0.166843671110453,0.171876816846819,0.456140723111102,0.684031839321048,0.999368902330067,0.228066219916123,0.496584557289035,0.25518239600385,0.0819871050036491,0.273301211475412,0.364558645103888,0.228708290210326,0.492396181266969,0.131423238352586,0.229148887765475,0.255873866892816,0.379110943149828,0.389680842863278,0.193011567577296,0.152532352355931,0.532277512458817,0.498911936402201,0.271633326149192,0.24939391994559,0.453726197897675,0.441107144324951,0.350414583961312,0.345767637806311,0.355039623568134,0.501823260878665,0.381982331681561,0.487026384440596,0.472736518933338,0.47818429739757,0.499770575600825,0.468773287381989,0.49005899138746,0.507023058711091,0.531678178838949,0.50092347074401,0.545550302043746,0.526327622300145,0.647712521299471,0.66422413877535,0.640052724389839,0.463953142522143,0.64966066453601,0.648717144623715,0.678210517377832,0.684869566153235,0.955523302088856,0.48912123899225,0.738840001936385,0.499749755343277,0.860331065737097,0.392779893413748,0.760119358554119,0.762680895887703,0.939368261105974,0.775036035894102,0.95702288956964,0.545034717821389,0.455726183224252,0.930295132609555,0.455115015603592,0.457356127415093,0.703118243066256,0.999642324175324,0.509107946517593,0.433348481545879,0.919030401262657,0.937281250933313,0.999560531593988,0.9116051473058,0.783633975739206,0.991653777996031,0.473257304362507,0.999183185886407,0.878349858621068,0.964054287231645,0.999386657695454,0.590522098868829,0.999980133513131,0.968634282853297,0.997906185708932,0.984777988322058,0.999988802420233
0.5,0.5,0.0817542793535888,0.183623823230528,0.103120249526587,0.142783507897578,0.0606369187885504,0.163330394344142,0.428366657566149,0.14188960896935,0.5,0.5,0.19577481096213,0.447413438195613,0.124187341004666,0.161066105022124,0.340066106312592,0.540728397234565,0.614283316958888,0.333962102695887,0.345749877110523,0.232941657713271,0.040792422085278,0.537043553037281,0.180227664923031,0.0801759022270034,0.200158066129767,0.457733463166918,0.456759762649719,0.384705069098995,0.226681621085281,0.724769010200584,0.290532847518587,0.553458895732379,0.772070525438131,0.594280557004825,0.479189898723477,0.329475671546908,0.457037323187002,0.392275278083794,0.39122682309328,0.407321991768764,0.423372769675904,0.584081505087444,0.488715753043309,0.499713553743443,0.564877320268276,0.449329973699101,0.499636996891066,0.494344951884436,0.505708485417766,0.517808477964513,0.546819358493493,0.450229413520644,0.603603452646419,0.556033121627495,0.488974594628353,0.718032626587654,0.751411667310216,0.377246587261815,0.686733435682663,0.697884812968457,0.563261151656404,0.431882049668892,0.668050495248184,0.581483698682473,0.498553497848618,0.50338455758312,0.716437524657411,0.812361581822584,0.857492536777422,0.647584886260873,0.824164343024495,0.863363764008943,0.760692577644891,0.673331302469161,0.629344068162325,0.467980424770432,0.584686227698472,0.40087314409391,0.993766361373872,0.920812199073997,0.522224919665826,0.831932183669206,0.820171514344299,0.498248381429236,0.684417396537998,0.82438206238913,0.958200713387881,0.712922417834108,0.996723021824119,0.885629743013518,0.329127972310297,0.438530919833067,0.853945386643429,0.95712536359425,0.99930597775553,0.56382919806119,0.73828700536254,0.612416598931628
0.5,0.5,0.967913687434487,0.838131171653662,0.201143067679275,0.209190697141324,0.978249950101704,0.0240979183508585,0.118988645710593,0.0551114774841559,0.5,0.5,0.5,0.416701375185351,0.234715994192329,0.0949197898726183,0.242631868284388,0.397953681158876,0.397075086269036,0.331151404731757,0.976571574905989,0.227864904150657,0.720065095744422,0.166233386487204,0.0568875125746696,0.458410515346981,0.45501195849383,0.35040405364054,0.294497300834883,0.19437006960303,0.297867947251918,0.327176896332131,0.147039331577366,0.208535978003217,0.420229405862772,0.338550969365123,0.323067767088726,0.673029558388869,0.307936646594482,0.431877892414737,0.25370073006373,0.414584218624472,0.462747545499499,0.481886326149415,0.385183016537004,0.524072175714595,0.389080549322947,0.422374669128999,0.518131790909723,0.48328434822882,0.499452076307685,0.530640744538265,0.542060685625702,0.552011888853325,0.579817048160393,0.517070469043765,0.587242145789393,0.787004517160565,0.629293609307025,0.713588197061465,0.506564166303692,0.473751003018937,0.545546920705316,0.6394358657495,0.457974207770354,0.65794930150893,0.748118436035684,0.722454212717888,0.957197976487327,0.959762884675615,0.881944123043054,0.899820255694935,0.896668525916149,0.475173831553891,0.995232156783629,0.669765160983406,0.469653981660587,0.935781046860388,0.496674822709896,0.671164361257424,0.464260255062208,0.562675739466306,0.525677841212926,0.987002629333209,0.633453150120087,0.891549059729265,0.531533047557088,0.994663528113727,0.525470377733191,0.986076202213881,0.751852845735868,0.985167423415655,0.973296473080613,0.593373965074843,0.755738694831502,0.983657843973262,0.999839704310732,0.938960959648651,0.965539373186824,0.96392039883624
0.5,0.5,0.605091762846601,0.210633792699068,0.12998169427209,0.152320038285699,0.368979029518062,0.319922563225886,0.748638245573065,0.558207427844571,0.5,0.5,0.350580920353807,0.495810284444439,0.490694371732094,0.769744478791769,0.124553662924136,0.219672327979111,0.182185927242133,0.247248511097656,0.184054199546632,0.931973172425148,0.620684406391415,0.08349988187679,0.437250007289134,0.264647347194697,0.223896027417104,0.126001990705827,0.184755440600068,0.27871257462076,0.28296662067552,0.332929404903274,0.242930852631893,0.670487445817337,0.46718671076117,0.400466831220299,0.189151404039216,0.348017429020382,0.354952360098692,0.334041243992018,0.360824932724301,0.300684193625564,0.348471178678685,0.463715904970767,0.369508895176123,0.443000591366725,0.484140170331953,0.438777321461739,0.453837865218806,0.48220564486899,0.503100471290189,0.499909274131686,0.494314479638155,0.500663492962033,0.600528773085941,0.715318074767576,0.599402862314582,0.507759522998477,0.622794889137821,0.502685247442825,0.723617404032942,0.439470572089046,0.555057746999899,0.467841836573548,0.881397005179932,0.589373808086358,0.941563232767585,0.822639623156576,0.954019399736645,0.375862518764721,0.902121099108647,0.50465549164393,0.98524183644897,0.93469503080392,0.650884553858509,0.996762997357313,0.92860553654236,0.565181572005823,0.569001435620367,0.839663798991231,0.99886274987809,0.485547237582354,0.881265717722467,0.99929136689552,0.440815997398828,0.97690332491459,0.936949687385142,0.998471869137421,0.965610353179935,0.969332528878832,0.785148916462994,0.958380865425472,0.772801546125756,0.999983993540018,0.963651469649759,0.968061432766757,0.799987712398268,0.99614042842377,0.95532433424154,0.806251289404536
0.5,0.5,0.16566754347339,0.282321910084626,0.751616426972695,0.0186018933052738,0.229764762544941,0.61298463363796,0.28839824536482,0.0461699697080861,0.5,0.5,0.5,0.5,0.5,0.544110063781611,0.515770139546946,0.170308210755515,0.556007024925047,0.454986332138902,0.727458736431792,0.49875326439245,0.491246032552126,0.0434518580017682,0.156571006922792,0.482565378075573,0.103758029900492,0.582922791035828,0.42170137570118,0.280526951610149,0.532094965159463,0.270799277240847,0.271811215238044,0.330782398698718,0.88614475819821,0.499257883346766,0.514724762543117,0.786970337951926,0.239544905715037,0.253035691920233,0.500570620136884,0.564729052696116,0.299728214862546,0.547511320332537,0.442756766094733,0.438880528142843,0.506248476922355,0.499442011415383,0.480161804268238,0.495807766883142,0.514280006819205,0.451721423839685,0.541747337939795,0.506137631892325,0.476935398974313,0.606624949133062,0.499476840768733,0.552410224810597,0.528644483003963,0.709743053447534,0.729320146397997,0.373312950645618,0.631258852423737,0.491601430632606,0.480177508963334,0.501450279598568,0.689981465554641,0.488262059213869,0.712668590587371,0.503538667940507,0.241431013350883,0.534301945312638,0.892773581372767,0.76109426015958,0.446206378952344,0.411224491797511,0.200312134447017,0.27310025231891,0.471401290335947,0.415471412801501,0.632959449698644,0.18192682295595,0.500397424045552,0.823615676569827,0.744558698159701,0.477777868091654,0.640128719607322,0.114656001741672,0.485371365473232,0.95915553681161,0.0361577696581041,0.963909368966922,0.672191571129412,0.966791409901486,0.878960613140463,0.0516430636676521,0.556348612430965,0.0242539964011376,0.344126481303672,0.552727828534855
0.5,0.5,0.57018520087961,0.343291441187418,0.618213362320114,0.230707750006955,0.269419008515308,0.294158342400014,0.181376106180977,0.0978811767703128,0.5,0.5,0.566751346549984,0.749194471574908,0.377068472113117,0.241709161576695,0.859217710003054,0.191505453121099,0.320592797464855,0.82366144078604,0.19331318801049,0.954089614479994,0.557008875676555,0.501760945857586,0.525282182301281,0.137353517283515,0.822699568418381,0.226889588876084,0.514279133758105,0.742788431782003,0.617474625228649,0.708530228719063,0.12398435150469,0.311459439787743,0.592883554443557,0.698166703008464,0.441362790386175,0.755139871682715,0.655269954217333,0.544903356518563,0.653857953560325,0.640402448282072,0.483554871494509,0.292255241703886,0.500019897313212,0.501172206585865,0.500376958606662,0.52795886257542,0.446507323309036,0.500424974443705,0.505396666915414,0.478073162876269,0.535919771940846,0.432127913991026,0.62712982969337,0.645905953939702,0.480931120490665,0.423549853408768,0.533748456956821,0.511321585080621,0.490349085372006,0.630363125686908,0.693848838275828,0.850760885071038,0.432493861785791,0.865856922534999,0.117230455949051,0.332114767866076,0.501858737184949,0.395342103534881,0.238505290326752,0.863600319061813,0.54038865955032,0.904373511139351,0.645638166953349,0.402473994633948,0.863503012050418,0.117484581388365,0.824921753344271,0.794373219308903,0.732176239637243,0.955052724657148,0.505653161393868,0.496648369096768,0.808816539647216,0.797554610636872,0.49665384034585,0.91691000898797,0.178147184580337,0.885966971961596,0.493423543496132,0.192541217154654,0.152144670408982,0.630584473005034,0.849335983216713,0.447316433294381,0.51390094903002,0.691154499955446,0.29071008305731,0.836531408242175
0.5,0.5,0.11776764459031,0.0646461037125813,0.983346125189889,0.096711453480451,0.866627004365807,0.0727873286630286,0.465442313346186,0.0697807254134645,0.5,0.5,0.62577919446888,0.748496941419142,0.248301665480848,0.371968771201338,0.541582033088001,0.490071944587849,0.412225179871284,0.564075848261289,0.309594364462886,0.241823569032521,0.595149811395741,0.749123728713801,0.386786829820906,0.20769734527695,0.306360416642859,0.126142496158096,0.329740707309884,0.727653511204008,0.211393057562112,0.208911159391398,0.340403010946644,0.496224486240872,0.658484394073024,0.333486449497122,0.418540483234821,0.420802118258584,0.365399699949709,0.185324886833977,0.509896600348529,0.256584522695727,0.463576036374099,0.408971068281866,0.475460053833704,0.383463514742659,0.494276364809449,0.49728123069071,0.514561965655635,0.485258336246359,0.509092930349291,0.543623112652502,0.540947358545166,0.459847491065933,0.56765022991498,0.593776138210222,0.721825363394914,0.500752923445626,0.501319621721894,0.60431126330571,0.677608269861409,0.51579265874638,0.544027067855304,0.540176512019233,0.646844636727209,0.799208388648732,0.582740453849168,0.467110710958801,0.744251990660492,0.552877819674369,0.463038270609475,0.49603465456714,0.516089489642404,0.617338286520959,0.292612359501012,0.780137985497931,0.893730562665229,0.504336243091334,0.885923857328492,0.920034876967039,0.689575401678737,0.360983933953152,0.606973168787948,0.986315435381846,0.905804001138385,0.975407850801039,0.524970343416052,0.585332199441522,0.939413115578072,0.203543548535434,0.969359125218477,0.916152905932659,0.916763939502233,0.980604165785966,0.998772622593011,0.747395999332592,0.460059983529678,0.983045083664662,0.914075216161281,0.999891468707463
0.5,0.5,0.12269938758773,0.927611013017428,0.0314664128722553,0.821838996772223,0.405617383278391,0.107647361295563,0.0396676105910314,0.173400401187188,0.5,0.5,0.976123146063268,0.492546864120724,0.347405125854213,0.215078392999461,0.181763112196994,0.041028954298393,0.0961606929558799,0.115416513313729,0.324818780896485,0.284478800884979,0.274016637900835,0.325506083040493,0.468305791217239,0.517765111950238,0.462097296596401,0.0913657595075457,0.290731486744856,0.309059328981485,0.497485657922232,0.853555510136619,0.699177041905243,0.563839482211558,0.503389617432582,0.855234268569043,0.241695098076571,0.404462742928095,0.517311589413937,0.273638894827689,0.474008956004566,0.415914194203621,0.426405912375705,0.432199730107617,0.470823690204756,0.370885428780541,0.501091722853293,0.440838204536403,0.449041006130812,0.500599942417254,0.499290621959103,0.550346649231804,0.496958167569847,0.476099025512617,0.588655898159119,0.538543365113524,0.758408233812393,0.681345553902157,0.49172613893828,0.498281440349735,0.516651463484467,0.698614014169445,0.507143983135469,0.668137830348988,0.721507959041991,0.871987451148213,0.75885539675006,0.577264752165926,0.958186672797571,0.960110414248113,0.415736551375933,0.749795582642661,0.645737086754932,0.799156057996371,0.825641251762271,0.842016312451427,0.930250027572458,0.892816923740159,0.948024529952804,0.678041300622512,0.855044461670024,0.983654272225522,0.914076583569962,0.134906651739619,0.770696224837952,0.997590549681153,0.525535247341566,0.998769481280389,0.958288662553097,0.617548567766624,0.999485174426721,0.460273402708272,0.517942326827008,0.974403834867713,0.919201701973965,0.993398754488263,0.999905424417733,0.451624104296097,0.717700095230506,0.994154687264404
0.5,0.5,0.579225368186301,0.840459619834977,0.303938426908268,0.120107574718476,0.165768520499123,0.135020437187013,0.0654067211295322,0.256894288793511,0.5,0.5,0.5,0.641449778510263,0.2805502214605,0.470171241995343,0.260329169849542,0.498139495382764,0.806048342177688,0.101957152249203,0.281893447761278,0.261487054149082,0.139593158096823,0.719600487291576,0.077861003403783,0.518206733321867,0.215483085615205,0.406695245315491,0.41096307443154,0.410249327681326,0.445859460255825,0.677404348025505,0.628838107262846,0.746797030103596,0.243073620755045,0.811105668376892,0.30797159566018,0.478926511491268,0.421391933970771,0.579169593983117,0.363855024487089,0.58098906530593,0.532375027773047,0.404828479026735,0.414691645157261,0.545166676850867,0.535565442581585,0.519872176228243,0.515964641933928,0.495602785920479,0.496006555122935,0.489463505792356,0.567423724535889,0.499775605025643,0.494178415150892,0.498902614034546,0.490191366917513,0.487878706547447,0.533861137193115,0.620615971035577,0.388151070579453,0.496198748116209,0.396565016870186,0.1547349105941,0.572668666273375,0.487142481905183,0.503714312527118,0.405119195389263,0.301409417052632,0.765118784064138,0.875626141121145,0.57415035942621,0.784874891300832,0.617692838903934,0.465558783890267,0.252798646543929,0.951954112112809,0.320219823554566,0.441067313369749,0.943170778703642,0.356328438816984,0.972152855893421,0.207374946388209,0.492677457030542,0.491393087263022,0.904743828521304,0.494308635980214,0.118610009239561,0.894393655820214,0.489503168263538,0.84523248500799,0.755352542322519,0.962478001993461,0.989510394132945,0.988410584608425,0.755559912398105,0.644835809231379,0.934464381620565,0.814230628580833,0.915134211586923
