"avg.euc","avg.sr","trial_array","average.euclidean","LP.euc.w","mean.error.w","HP.euc.w"
0.292371320375191,0.239842524850474,35,0.549349332036302,0.456667726728657,0.460324517860202,0.468899298739189
0.314219606253421,0.245538696676464,36,0.561348718918029,0.507492780078179,0.453170829281035,0.428133170396188
0.328160717040796,0.23621530983228,37,0.581457576890659,0.453368759915668,0.431512661234247,0.365068799088585
0.297439016510602,0.243311556936738,38,0.550048453234913,0.511251408470269,0.453318943830757,0.428233778143342
0.30771026535001,0.24457351517398,39,0.55715969977982,0.539250988495927,0.449478808117851,0.398282044792508
0.289931215750764,0.245573849458591,40,0.541416383498475,0.538910578945641,0.464598044557023,0.43841004941939
0.30301812755091,0.230500765751334,41,0.5679613812275,0.455676031503634,0.4368182040828,0.442729922611179
0.303575853526283,0.243139859728866,42,0.555271864638371,0.534605119030249,0.450339503162979,0.408573028249028
0.290965803743364,0.240773470491876,43,0.547196375821286,0.511054642049741,0.455757915577625,0.437725055330424
0.286803455699833,0.238704211563986,44,0.545764550293136,0.464896515276898,0.456130220158246,0.44809084566873
0.277305967920352,0.240859516278365,45,0.53516873735651,0.478534364830816,0.466788028061866,0.440536778126152
0.268233727842397,0.245516275211088,46,0.522109442818771,0.508927892554804,0.478978516610284,0.467401721640749
0.269703835399356,0.246803937915324,47,0.52216800856362,0.503635927664963,0.479072310195219,0.458705972759537
0.265760992531333,0.247448251452084,48,0.517841398312616,0.504455933647799,0.482728561892811,0.45894559568328
0.262427161463572,0.245465618451792,49,0.516697956421635,0.490076404121859,0.483618282703844,0.470620071459782
0.253476601495834,0.249208687988871,50,0.504245114782788,0.500841986576324,0.495778108068738,0.491879205423042
0.248036940711068,0.25099527326421,51,0.497035930276349,0.501698292885113,0.502987284642428,0.501941687270745
0.241569210853033,0.251502732784023,52,0.489926904116956,0.498753733586899,0.510254578155376,0.520891951512926
0.235447497425001,0.255059826363172,53,0.480008118139087,0.50130776875189,0.520393741893659,0.535362808509677
0.239278611865226,0.25298292125964,54,0.486080255644374,0.499789783455334,0.514677258656809,0.536342817611439
0.231253297587673,0.253763687631825,55,0.476794225016712,0.494840718349085,0.524490592841395,0.545563132767575
0.222450676385089,0.260208294226188,56,0.460885821936263,0.511205017602462,0.541745837782465,0.56725289962168
0.218573039409421,0.255636699579748,57,0.460920604193693,0.471883552226266,0.541894029194509,0.590654790565487
0.208034629782807,0.261550238414973,58,0.443018171733734,0.48620621957707,0.560756159946583,0.622894888131893
0.228445513345869,0.262472458372819,59,0.465343553315209,0.523348182893332,0.536295272712639,0.557216464891085
0.208884430480775,0.274047131078099,60,0.432534228673124,0.526598383516141,0.571194179235179,0.579707427624552
0.211351834540897,0.266583322152227,61,0.442218639037269,0.497126230757053,0.561554020641546,0.618375012645373
0.197681461833927,0.266437792195101,62,0.425928164190239,0.484810814065819,0.580574057659498,0.673963592166453
0.216516433505368,0.270269166725567,63,0.444788082068678,0.520456331096544,0.559313600275044,0.561816435211264
0.203318558141048,0.26075824220239,64,0.438114031967517,0.480052293087417,0.573423557179111,0.655862563386818
0.191439643597841,0.270083984126982,65,0.414799226079893,0.504092347686119,0.597471222942574,0.713621824661059
0.179449466772994,0.294786036910883,66,0.378397368773583,0.59896755814036,0.62976167910115,0.638635554624369
0.209706369124509,0.257997544820165,67,0.448374201865918,0.429450013348299,0.563901310467748,0.649975998279525
0.191417641866368,0.281912444589648,68,0.404406242796812,0.463380483990023,0.609034170603096,0.658879097540265
0.182046225177081,0.278390773735237,69,0.395377056159964,0.477102705129793,0.618802872360412,0.653033449260281
0.171820922402819,0.282735256334037,70,0.37799711111679,0.429149325420595,0.633825433756859,0.694721505683637
0.183192899408558,0.269063787073504,71,0.405063993267956,0.434596597728814,0.604202447380123,0.70927450126312
0.184864294074669,0.27900885618611,72,0.39852337642466,0.540883041381584,0.61759068391345,0.722685393139599
0.166636679156316,0.298277181825588,73,0.358424846280937,0.546536812875111,0.656374853598314,0.782054547368084
0.161081434725332,0.304224397914927,74,0.346184000770669,0.55829778100875,0.666573766077498,0.776064624829779
0.18028186983416,0.276574536429656,75,0.394613859765063,0.484120953764714,0.630345132795173,0.80175770807138
0.169459516531309,0.292954013006849,76,0.366467470578898,0.493395597637863,0.654300838267262,0.797212145644872
0.150131744994282,0.312446031321805,77,0.324554599639249,0.574431181531014,0.687712040316755,0.808645734352777
0.180982201534054,0.291365013459026,78,0.383155009258825,0.453458609063778,0.634052650859594,0.749964791161926
0.187369161079496,0.278983211208224,79,0.401775936424093,0.520602588419563,0.616403940781956,0.753494392214906
0.166758064129879,0.302481279960149,80,0.355379544000652,0.581522642051599,0.658713111285669,0.766734777563981
0.156773113697358,0.303612489345729,81,0.340525665140501,0.376672648492926,0.675040485024536,0.832692983546984
0.172216781970693,0.294267938801959,82,0.369179898723039,0.481077971004583,0.647103057179224,0.772744777149625
0.181578393188198,0.28169942615701,83,0.391942773010025,0.4454077239503,0.631799100191389,0.806950574065448
0.148933752140698,0.322102778801066,84,0.316183018423068,0.505218717395923,0.703705196095322,0.798140063567672
0.171630177700958,0.295435276117738,85,0.367464937296734,0.372241853342529,0.645523912928985,0.700814352102617
