"y","euclidean","temporal","comp","id"
-1.12199479318743,-0.9659725782596,-0.426836543825885,-0.999596674798229,1
-0.971476547092373,-0.861471691203537,-0.88527414115662,-0.912807888738022,1
-1.02242118423224,-0.683965566403953,-0.671697827638467,-0.694283135548934,1
0.437605802889853,-0.578586138964199,-0.563390054917922,-0.582820936995998,1
0.559178232428172,1.0899410490334,1.60477305849931,1.16714230780074,1
0.417922647631267,0.432493524216424,0.475463206688302,0.462194721723197,1
2.08983301194872,1.94489304395164,2.11833832110843,2.12232848895131,1
0.421396145618076,0.433112569456605,0.473081045676479,0.465242083211758,1
1.37892375731512,1.27027267198704,1.43556059313448,1.42986480715598,1
-0.5118169801713,-0.892835146186618,-0.874603217475465,-0.904136782330513,1
-0.63223157704735,-1.01234656221408,-0.560062341821226,-0.735040977095939,1
-0.531500135429886,-0.358496535806785,-0.441700209085549,-0.451538529872829,1
-1.12199479318743,-1.07199513345105,-1.02702632187246,-1.059383088791,1
-0.98305487371507,-0.898454049161902,-0.882352578738083,-0.907390796396837,1
-0.660019560941823,-0.53400261912721,-0.0979100505684224,-0.188688187324163,1
-0.610232756464227,-0.551524192888074,-0.563651758223825,-0.56688766327445,1
-0.618337585100114,1.9391824086996,0.458254228600342,0.75809495446465,1
0.399397325034953,0.43887137501631,0.474525400530549,0.461409039292104,1
2.08057035065056,1.95196196946559,2.11635449884929,2.12180990465569,1
0.082151175573056,0.444890109063733,0.477155755527251,0.465175185846585,1
1.37892375731512,1.20806911754965,1.43354167449231,1.42936840267513,1
-0.66812438957771,-0.931565535836452,-0.885281664551681,-0.906296761768425,1
-1.08378631533253,-1.47559480394879,-0.601387877937586,-0.866252022694662,1
-0.518763976144919,-0.2979091277781,-0.429564194202361,-0.448856837963398,1
-0.877692101448527,-1.03192408914359,-1.03044576359832,-1.0718827786211,2
-0.558130286662091,-0.922628310155054,-0.885114449624644,-0.907793928928275,2
-0.509501314846763,-0.436999520271853,-0.669533396624117,-0.688039510189668,2
-0.393718048619791,-0.546508700087178,-0.56088701129528,-0.584413604987347,2
0.449184129512549,1.96607399669576,-0.0517987797699193,0.776798406001306,2
-0.277934782392822,0.355807183139743,0.476150589192351,0.461054675092225,2
2.09678000792234,1.94879748336997,2.11382868687699,2.12037442088852,2
0.666856670019254,0.425484706937279,0.477333049653666,0.464993143264609,2
1.36502976536788,1.2892949619351,1.4327566691067,1.42973141123403,2
-0.661177393604092,-0.856903937958012,-0.882633135291502,-0.909688033782068,2
-0.728331688015737,-1.05991554002266,-0.809740547646574,-0.649917878935796,2
-0.406454207904759,-0.475872946523527,-0.431407475303751,-0.450633781107109,2
-1.08725981331934,-2.18564651470859,-1.06503323839246,-1.34835754935994,2
-0.62991591172281,-0.885363991048406,-0.892932079427231,-0.921221800574583,2
-0.63570507503416,-0.695247360517685,-0.666975681590445,-0.692105045455448,2
-0.510659147509032,-0.586061168353579,-0.560811731673521,-0.584121428603848,2
0.33340086328558,0.349250330397362,1.21311278364696,1.04224932899284,2
0.376240671789558,0.564873187866075,0.472015665323001,0.460032532736971,2
2.08520168129964,1.94097604899268,2.11661757068556,2.12211163478182,2
0.363504512504593,0.421981023037259,0.476312958351204,0.46453681307776,2
1.37313459400377,1.19155898074764,1.42955873497898,1.42440668726337,2
0.328769532636502,-0.770775206100494,-0.882931082403541,-0.906525970296439,2
-1.09189114396842,-3.00607284009882,-1.12934920666435,-1.09867069620433,2
-0.482871163614559,-0.429624924669067,-0.427548264847174,-0.445738544345212,2
-0.669282222239982,-0.982627534706003,-1.03247618542393,-1.06185052363888,3
-0.976107877741452,-0.837968644501038,-0.88375701442361,-0.91355427862519,3
-0.991159702350958,-0.72201690934805,-0.668153506488387,-0.693700417380954,3
-0.617179752437846,-0.619208399880992,-0.561295644740604,-0.580270539651855,3
0.082151175573056,0.735151860699079,0.890232710746543,0.862649314701021,3
0.0879403388844022,0.508920216150357,0.4708372044445,0.460678975487829,3
2.08751734662418,1.95472109967595,2.11826869985646,2.12339347979433,3
0.805796589491618,0.478277385204531,0.468151268935519,0.458308876465057,3
1.37660809199058,1.18127648137631,1.43651869168759,1.4299477737773,3
-0.494449490237255,-0.963694517368665,-0.878285804474856,-0.903089691770228,3
-0.765382333208365,-1.28077634862826,-1.32816289644806,-1.17666808659376,3
-0.385613219983904,-0.290487357240354,-0.429366231836193,-0.446904001248541,3
-1.12199479318743,-1.25070639525119,-1.1915812630007,-1.0786135312697,3
-0.971476547092373,-0.902717453849608,-0.887960010192686,-0.911272842084132,3
0.394765994385875,-0.645149635286464,-0.667052713492514,-0.693067337907882,3
0.0092077178500649,-0.558911860288182,-0.562047616724135,-0.578643862600372,3
1.5479673260065,1.71446113653378,-0.728838453407017,0.672681776566648,3
1.38123942263966,0.435164103315444,0.471916408110067,0.459681580757171,3
2.09099084461099,1.94232247098983,2.11276666045029,2.11939563537075,3
0.292876720106139,0.44117928754804,0.471572382518506,0.463872631749671,3
0.311402042702457,1.25406825639245,1.44075239051132,1.43054129240781,3
-0.811695639699154,-0.886025088540871,-0.887007791231371,-0.906562944372467,3
-1.05599833143806,-1.30958452989718,-1.0350681430706,-0.974017462908686,3
-0.778118492493333,-0.429389527085331,-0.428192124436509,-0.44772783194026,3
-0.995791033000036,-0.297985001506074,-1.03141631006375,-1.04915160834323,4
-0.768855831195175,-0.866476393986693,-0.888813751438316,-0.913552687611991,4
-0.532657968092155,-0.944807611466014,-0.656680801473035,-0.693887685929424,4
-0.489818159588177,-0.538655332516595,-0.561687742220043,-0.585314557507825,4
0.390134663736794,1.9298469718533,0.532584683274825,0.545497373349215,4
0.400555157697221,0.336465687313709,0.471612544525255,0.460380261860927,4
2.08520168129964,1.97514308316059,2.11563311650803,2.12174845002147,4
0.574230057037676,0.562588922537188,0.471198150986213,0.467586779531141,4
1.38123942263966,1.04989727929977,1.43245511391143,1.42612702945642,4
0.310244210040185,-0.822700188956902,-0.886919980610354,-0.910308107138607,4
-0.754961839247938,-0.302563704494585,-1.24171294526726,-1.0854730417157,4
-0.515290478158109,-0.740525540320293,-0.422246653851277,-0.445468427038998,4
-0.818642635672772,-1.00196630094565,-1.02796649684236,-1.06756951562829,4
-0.0857345604560529,-0.867516429927369,-0.88677744178904,-0.912076461540572,4
-0.653072564968205,-0.687667237122389,-0.671735909210666,-0.695355040059739,4
-1.08262848267026,-0.56661306835381,-0.563131493012922,-0.584584012895193,4
-1.04905133546444,1.82959748061515,0.489072365386151,0.832462968688603,4
0.400555157697221,0.465329077286491,0.472840143631011,0.459356629987023,4
-0.604443593152878,1.94677284623404,2.11483365940597,2.12176063060701,4
0.874108716565531,0.43386629542808,0.47811396598176,0.465733582147483,4
-0.275619117068281,1.23039477797636,1.42719764457379,1.42468189987069,4
0.665698837356985,-0.885487074833182,-0.883960167417064,-0.910256067923705,4
-0.736436516651623,-1.23530595633811,-1.0015434103536,-0.978514213818147,4
-0.355509570764891,-0.370444166963334,-0.417442491764878,-0.442859395253029,4
-0.735278683989355,-1.01178988002238,-1.03162764449746,-1.06313881292533,5
-0.563919449973437,-0.917102266702226,-0.884360662705192,-0.903525546360944,5
-0.616021919775573,-0.656156308411079,-0.669682803659893,-0.693022476899401,5
-0.918216244627966,-0.574504213565733,-0.562499216311712,-0.568276111334957,5
0.454973292823898,1.21133165079051,0.520136211996829,0.800972024894756,5
-0.614864087113305,0.43674051766893,0.47282163693718,0.461448483822476,5
0.449184129512549,1.94744172538711,2.11673301854902,2.12176683177124,5
0.458446790810708,0.428091062421617,0.475906845254609,0.465527452621165,5
-0.971476547092373,1.26442461709091,1.43441193322284,1.42920456421481,5
-0.602127927828337,-0.875468169474602,-0.882591134989545,-0.908985946384069,5
2.38392250816522,-0.996275151611101,-0.652041963778726,-0.757329761812997,5
-0.976107877741452,-0.413844977813885,-0.426428951403337,-0.448967854678436,5
