,nll_euc,nll_temp,RPE_euc,RPE_temp,posterior_euc,pred_euc,pred_temp,weights_euc,delta_w
0,11.512925464970229,11.512925464970229,-14.0261042959477,-14.0261042959477,0.5,0.0,0.0,0.500623362266498,0.0
1,5.036679665983107,4.626129682525009,1.51291512372355,1.51291512372355,0.39878025277042106,0.0,0.0,0.5006107586914891,-1.2603575008873769e-05
2,5.255364777027532,4.267762923491942,-2.3560512881986826,-1.5163083327660394,0.271386016628395,-1.0850397779973817,-0.24529682256473836,0.802815197175225,0.3021981366962315
3,9.7495233950842,6.923829699899115,3.6329050884350207,2.4368382613534725,0.05595142619385015,2.146878172314551,0.9508113452330029,0.342248184891681,-0.2591015878193896
4,6.772870240430279,6.909500056473071,0.6815400748693847,-3.0306625686132573,0.5341044162402881,2.6498294423410798,-1.062373201141562,0.332409671989513,-0.20416470376671025
5,6.094139703651836,7.250899831786036,0.8139600983900586,0.14297923223039444,0.7607435148871025,1.5309235265950534,0.8599426604353893,0.11416551923073,-0.3815759157721512
6,5.361977380603757,6.530521535313972,0.1459034370889758,0.07835618516295129,0.7628817640424267,0.7865757801996105,0.719028528273586,0.136781486420605,-0.295363962620251
7,3.949035037697085,5.553661894269644,-0.16638441444666696,-0.10682883722930347,0.8326640591160586,-1.130910839164889,-1.0713552619475255,0.825501239223659,0.43555064198569604
8,3.2761615001809483,6.003509490890945,-0.26525660650497174,0.10209485593295553,0.9386212287729719,-1.1309770911429957,-0.7636256287050684,0.46063936395368205,0.016244936467507076
9,2.048684977813343,6.931999923324134,0.41518322744990277,-0.47948337291978427,0.9924850303532912,1.2290721596837182,0.33440555931403115,0.138570243169481,-0.30762917725752803
10,11.512925464970229,11.512925464970229,-44.4858066222941,-44.4858066222941,0.5,0.0,0.0,0.49950332401281794,0.08406682131156173
11,12.045036574393155,12.09418252262995,-2.873546575101649,-2.873546575101649,0.5122840146688701,0.0,0.0,0.4995158898165061,0.07643694881419877
12,4.325110105749307,4.112222633236363,1.4125150777858273,1.4455220103373891,0.44697823107685775,0.006969213090687515,0.03997614564224944,0.55500703337125,0.1255583466344261
13,5.410278162210824,5.460269920352413,0.6624413667569888,0.9448794269670395,0.5124953373066494,0.04215678968032083,0.32459484989037146,0.132110793486905,-0.3069962276064132
14,7.610927181816795,7.085879808128604,-0.4425396200603373,-0.73635485101874,0.37167274835970926,1.2613931013643298,0.9675778704059271,0.15465235475553799,-0.2625263643658935
15,8.392667713359746,8.429429139159447,-0.08899824700181891,-1.0306807548307795,0.5091893216006075,0.11467348391062532,-0.8270090239183352,0.495412566353481,0.09573560485644239
16,8.2453999367239,8.121263472101063,0.004981176530476972,-0.01345108083810076,0.4690056751477805,0.19298831414223383,0.1745560567736561,0.252513291632816,-0.14681628347002157
17,7.967401281700757,7.668105527158737,0.0063326314618938895,-0.0031896312528609527,0.42572965086292786,0.18180997364016566,0.17228771092541081,0.19204963576776396,-0.19074010819782883
