choices,choice_indices,rewards,regret,RPE
10.0,0.0,100.0,0.0,1.48102031279315
5.0,1.0,43.0,0.0,-1.8403409552754744
8.0,1.0,70.0,0.0,0.9169141864713934
2.0,1.0,11.0,0.0,-1.8475252897111456
6.0,1.0,90.0,0.0,2.6858719031538145
8.0,0.0,70.0,0.0,-0.7050572041635333
6.0,0.0,90.0,0.0,0.6704931268802203
7.0,1.0,43.0,0.0,-1.5069971819843175
6.0,1.0,90.0,0.0,1.5834750070141455
6.0,0.0,90.0,0.0,0.010621902812832484
8.0,1.0,70.0,0.0,-0.717133916380506
0.0,0.0,44.0,0.0,-0.7716524606169426
10.0,1.0,100.0,0.0,1.6553483686254147
1.0,1.0,16.0,0.0,-2.341670287550133
2.0,1.0,50.0,0.0,0.9872804624841381
9.0,0.0,50.0,0.0,0.02476768713844346
1.0,0.0,16.0,0.0,-0.9484594575304145
9.0,0.0,50.0,0.0,1.0533955686176355
2.0,1.0,50.0,0.0,-0.0024096561026257513
9.0,1.0,50.0,0.0,0.019348753045138167
1.0,0.0,16.0,0.0,-1.0008372544984891
7.0,0.0,43.0,0.0,0.917471404704124
8.0,0.0,70.0,0.0,0.9014402051031163
8.0,1.0,70.0,0.0,-0.006773354322448855
1.0,0.0,4.0,13.0,-0.6371624518144064
6.0,0.0,90.0,0.0,2.846077030164077
2.0,0.0,11.0,0.0,-2.4824134572523855
5.0,1.0,43.0,0.0,0.99177567081474
11.0,0.0,17.0,0.0,-0.7003918518691736
11.0,0.0,17.0,0.0,0.11546391904542275
3.0,0.0,14.0,0.0,0.0323657693929611
9.0,0.0,50.0,0.0,-50.0
0.0,0.0,44.0,0.0,0.0
9.0,0.0,50.0,0.0,1.6330328166525834
2.0,0.0,50.0,0.0,-0.5773502691896257
1.0,1.0,16.0,28.0,-0.5000000000000011
6.0,1.0,1.0,2.0,1.4008490557878523
4.0,0.0,2.0,98.0,1.3542642269527558
7.0,0.0,16.0,0.0,1.2296066321877883
7.0,1.0,16.0,0.0,0.22808861546308556
4.0,1.0,2.0,0.0,-0.5776187448443616
6.0,0.0,90.0,0.0,-90.0
2.0,0.0,11.0,0.0,0.0
6.0,0.0,90.0,0.0,1.6330327045973898
8.0,1.0,70.0,0.0,-0.5773502691896258
8.0,0.0,70.0,0.0,0.0035486984015836998
1.0,1.0,4.0,7.0,-0.9567717828252263
7.0,0.0,43.0,0.0,1.6060619800166318
3.0,1.0,14.0,0.0,-0.0011654979536074306
5.0,1.0,43.0,0.0,0.3075820528528397
9.0,1.0,4.0,39.0,0.15971984862758157
10.0,1.0,100.0,0.0,0.9302266934460458
10.0,0.0,100.0,0.0,0.20310771247750536
10.0,0.0,100.0,0.0,0.1508379781440119
2.0,0.0,50.0,0.0,-1.2219375003814963
3.0,0.0,3.0,0.0,-0.270683682767497
9.0,1.0,50.0,0.0,1.2454633406407025
0.0,1.0,44.0,0.0,-0.16495955193147924
2.0,1.0,50.0,0.0,0.17038591013091464
0.0,0.0,44.0,0.0,-0.1828669038224581
9.0,0.0,50.0,0.0,0.18025211988144796
0.0,1.0,0.0,4.0,-0.9863365335313382
2.0,1.0,11.0,0.0,0.29431376872090687
3.0,1.0,14.0,3.0,0.14979963556677822
8.0,1.0,70.0,0.0,1.5416817163455676
6.0,1.0,90.0,0.0,0.6153064104130446
1.0,0.0,4.0,0.0,-2.4132755099543663
8.0,0.0,70.0,0.0,1.7688579074537256
7.0,0.0,43.0,0.0,-0.3546939253156689
9.0,1.0,4.0,0.0,-1.0359943231076547
7.0,1.0,43.0,0.0,1.190216624007383
8.0,1.0,19.0,0.0,-0.03484425266812144
10.0,1.0,100.0,0.0,2.5138963243085244
0.0,1.0,44.0,0.0,-1.5914943406360924
10.0,0.0,100.0,0.0,1.7098480760310637
9.0,1.0,50.0,0.0,-1.385770696643994
9.0,1.0,50.0,0.0,0.021143693544052627
2.0,1.0,50.0,0.0,-0.008364277300627582
2.0,0.0,50.0,0.0,-0.002758017918873437
8.0,0.0,19.0,0.0,-0.9700657435628753
2.0,0.0,50.0,0.0,0.9895468361794262
8.0,1.0,70.0,0.0,0.5385699584528172
5.0,0.0,43.0,0.0,-1.0131028724410138
6.0,1.0,90.0,0.0,1.4332388221879238
7.0,1.0,43.0,0.0,-1.3086474014317713
8.0,1.0,70.0,0.0,0.5081712725575206
8.0,0.0,70.0,0.0,-0.03044787072806887
3.0,0.0,14.0,0.0,-1.6575810896755334
6.0,1.0,90.0,0.0,2.3457661757643287
9.0,0.0,4.0,0.0,-2.5201237643445626
5.0,1.0,43.0,0.0,0.9989946683765052
8.0,1.0,19.0,0.0,-0.7805863882100292
9.0,0.0,50.0,0.0,1.0399292332378047
1.0,0.0,16.0,0.0,-0.9704719239091857
9.0,1.0,50.0,0.0,1.1532380457650246
2.0,1.0,50.0,0.0,-0.006673997296677225
10.0,1.0,100.0,0.0,1.6692955789924688
0.0,0.0,44.0,0.0,-1.7920042374478564
7.0,1.0,16.0,0.0,-0.8759470078845872
10.0,1.0,100.0,0.0,2.780105380339391
9.0,0.0,50.0,0.0,-1.5625047683608595
2.0,0.0,11.0,0.0,-1.128113305796704
5.0,0.0,43.0,0.0,0.8292808347039482
8.0,1.0,70.0,0.0,0.8162099857044914
5.0,1.0,43.0,0.0,-0.9709522852505208
8.0,0.0,70.0,0.0,0.8403856307743881
6.0,1.0,90.0,0.0,0.6236244394282817
6.0,0.0,90.0,0.0,0.013691500462234218
6.0,0.0,90.0,0.0,0.013859933505636413
11.0,0.0,17.0,0.0,-2.352820552663442
7.0,1.0,43.0,0.0,0.8518607493541783
10.0,0.0,100.0,0.0,1.8506212256696395
10.0,0.0,100.0,0.0,0.024685835914525
2.0,1.0,50.0,0.0,-1.543245916635477
0.0,0.0,44.0,0.0,-0.18562930413651685
8.0,0.0,19.0,0.0,-0.7876203897082202
0.0,1.0,44.0,0.0,0.8099965172108976
7.0,1.0,16.0,0.0,-0.8427393319284152
9.0,1.0,50.0,0.0,1.1247438128002796
2.0,0.0,50.0,0.0,-0.0019355061555171443
7.0,0.0,16.0,0.0,-1.0880821496220783
6.0,0.0,90.0,0.0,2.3020823994232282
9.0,0.0,4.0,0.0,-2.5542846008987676
11.0,1.0,17.0,0.0,0.3059824429533915
11.0,1.0,17.0,0.0,-0.06003295211566728
3.0,0.0,14.0,3.0,0.019194507026329632
8.0,0.0,70.0,0.0,1.7118343158207416
5.0,0.0,43.0,0.0,-0.9633242204483435
6.0,1.0,90.0,0.0,1.4502407538411481
0.0,0.0,0.0,4.0,-2.4488168905709813
3.0,1.0,14.0,0.0,0.5069755195693286
3.0,0.0,14.0,3.0,-14.0
9.0,0.0,4.0,7.0,0.0
7.0,0.0,43.0,47.0,0.7071067811865475
11.0,1.0,17.0,0.0,-1.4550933735940412
11.0,1.0,17.0,0.0,-0.00593628166752716
8.0,0.0,70.0,0.0,0.14900860371966382
7.0,1.0,43.0,0.0,-0.7912908146490406
0.0,0.0,0.0,11.0,-0.5671910027958293
5.0,1.0,43.0,47.0,1.3791691203616254
1.0,1.0,4.0,13.0,-0.7982548521253274
6.0,0.0,1.0,49.0,-1.0
3.0,0.0,3.0,0.0,0.0
7.0,0.0,16.0,0.0,-0.7071067811865474
8.0,1.0,19.0,31.0,-0.994936536559769
7.0,0.0,16.0,0.0,-0.9308432205222203
8.0,1.0,19.0,0.0,0.3971113407613287
0.0,1.0,44.0,6.0,-0.7863448988852686
0.0,1.0,44.0,0.0,0.33519943385511897
0.0,1.0,44.0,0.0,0.1623650110459507
8.0,0.0,19.0,0.0,-1.453310097346149
8.0,1.0,70.0,20.0,1.9003640927535954
7.0,0.0,43.0,47.0,-0.9091249918361375
8.0,0.0,70.0,0.0,1.0723286799652334
8.0,0.0,70.0,20.0,0.09069598034374016
8.0,0.0,70.0,0.0,0.06357185965810719
7.0,0.0,43.0,0.0,-0.9459896624712834
5.0,0.0,43.0,0.0,-0.01534921349715368
8.0,1.0,70.0,0.0,1.0546030740889407
1.0,0.0,4.0,0.0,-2.3589163704090264
9.0,1.0,4.0,0.0,0.10227205312298082
1.0,0.0,16.0,3.0,1.670623833223491
10.0,0.0,100.0,0.0,1.7126715070183527
10.0,0.0,100.0,0.0,0.33084591804195895
4.0,0.0,2.0,1.0,-2.6435987107870247
8.0,0.0,19.0,0.0,0.5052843440390267
2.0,0.0,50.0,0.0,0.3194307400033416
2.0,0.0,50.0,0.0,-0.2787875139739046
1.0,1.0,16.0,0.0,-0.8708553438353207
6.0,0.0,1.0,1.0,-0.5033347759674034
3.0,1.0,3.0,0.0,0.10537152694005203
5.0,1.0,43.0,0.0,1.4409005413438407
5.0,0.0,43.0,0.0,0.0048048569521663975
3.0,0.0,14.0,0.0,-0.9982161213802834
7.0,1.0,43.0,0.0,1.1130344221250006
7.0,1.0,43.0,0.0,-0.004234048773835125
8.0,1.0,70.0,20.0,1.0813739929194894
3.0,1.0,14.0,0.0,-2.136270356957875
2.0,0.0,11.0,0.0,0.7395082179339583
5.0,1.0,43.0,47.0,1.276841484800807
11.0,0.0,17.0,0.0,-0.9995421139460803
10.0,0.0,100.0,0.0,2.7254953437275313
2.0,0.0,50.0,0.0,-1.5470013277867425
8.0,0.0,19.0,0.0,-0.9025149883667112
9.0,0.0,50.0,0.0,1.5955361770503804
9.0,1.0,50.0,0.0,0.38584339438276105
10.0,0.0,100.0,0.0,1.4952920390323228
0.0,1.0,44.0,0.0,-1.5844470094843326
2.0,1.0,50.0,0.0,-0.062893026541363
9.0,1.0,50.0,0.0,0.30367565819072945
7.0,1.0,16.0,0.0,-1.091559417276973
11.0,1.0,17.0,0.0,0.0421040528804818
8.0,0.0,70.0,0.0,2.154957497195695
5.0,0.0,43.0,0.0,-1.0553515695794928
8.0,1.0,70.0,0.0,1.0897650645932078
3.0,1.0,14.0,0.0,-2.188785990154472
7.0,1.0,43.0,0.0,1.166614045570471
7.0,1.0,43.0,0.0,-0.005764021858549323
2.0,1.0,11.0,0.0,-1.1767289877378397
6.0,0.0,90.0,0.0,1.0600295391025516
2.0,1.0,11.0,0.0,-2.992492910080789
2.0,1.0,50.0,0.0,1.2509521679665427
1.0,0.0,16.0,0.0,-0.8693294169596437
0.0,0.0,44.0,0.0,0.9221796482487694
10.0,0.0,100.0,0.0,1.8284443829846337
0.0,0.0,44.0,0.0,-1.6986866181360627
10.0,1.0,100.0,0.0,1.7101359304079713
10.0,1.0,100.0,0.0,0.03459597368461531
0.0,0.0,44.0,6.0,-1.6301740810737106
0.0,1.0,44.0,0.0,0.0065373436042849425
7.0,1.0,16.0,0.0,-0.8572368360092657
2.0,0.0,11.0,0.0,-0.17937255982487232
5.0,0.0,43.0,0.0,1.2796628698674637
11.0,0.0,17.0,0.0,-1.0191900315836184
6.0,1.0,90.0,0.0,2.5280136870297576
7.0,0.0,43.0,0.0,-1.7267772260247132
5.0,0.0,43.0,0.0,0.04834177769162146
8.0,1.0,70.0,0.0,0.9984753498790795
6.0,1.0,90.0,0.0,0.6152286352280969
11.0,1.0,17.0,0.0,-2.6697185631333626
2.0,0.0,11.0,0.0,-0.18369815867257322
9.0,1.0,50.0,0.0,1.4829666320410972
1.0,1.0,16.0,0.0,-0.8666048649790069
2.0,1.0,50.0,0.0,0.8475415265810201
2.0,1.0,50.0,0.0,-0.20224020299369627
10.0,1.0,100.0,0.0,1.5793700677838574
7.0,1.0,16.0,0.0,-2.58724847664236
9.0,0.0,50.0,0.0,1.0616268961147894
0.0,0.0,44.0,0.0,-0.1903264683173747
10.0,1.0,100.0,0.0,1.7147116280983619
10.0,1.0,100.0,0.0,-0.04133723068324624
0.0,0.0,0.0,43.0,-0.0
2.0,0.0,11.0,59.0,0.0
1.0,0.0,4.0,10.0,-0.7071067811865458
5.0,0.0,43.0,0.0,0.18935832092934096
5.0,0.0,43.0,0.0,0.3440587538579025
5.0,1.0,43.0,0.0,0.14816277497055175
9.0,0.0,4.0,7.0,-0.8640528899515942
3.0,0.0,14.0,3.0,1.670806359605002
8.0,0.0,70.0,0.0,0.6853683759695712
3.0,0.0,14.0,0.0,-2.010638361954993
0.0,0.0,44.0,0.0,-44.0
9.0,0.0,50.0,0.0,0.0
9.0,1.0,50.0,0.0,0.21881899398696136
8.0,0.0,19.0,25.0,-0.5773502691896257
1.0,1.0,16.0,3.0,1.210436613138039
7.0,0.0,16.0,0.0,1.0536089137432665
6.0,1.0,1.0,15.0,0.906237810028798
0.0,1.0,44.0,6.0,1.9781041914715236
2.0,1.0,50.0,0.0,-0.3660205760984929
3.0,0.0,3.0,0.0,-1.6666387862214305
8.0,1.0,70.0,0.0,2.7246715336157923
11.0,0.0,17.0,0.0,-1.211714196330873
2.0,1.0,11.0,0.0,-0.279819845047883
2.0,0.0,11.0,0.0,-0.03828572472559244
6.0,0.0,90.0,0.0,1.3508893784360034
5.0,1.0,43.0,0.0,-1.394946254509424
5.0,1.0,43.0,0.0,0.03632818335046395
6.0,0.0,90.0,0.0,1.6454939430870101
6.0,1.0,90.0,0.0,0.12241440898544287
5.0,0.0,43.0,0.0,-1.3656983998512695
4.0,1.0,2.0,0.0,-1.943580887672387
9.0,0.0,50.0,0.0,2.1506701489086977
9.0,0.0,50.0,0.0,-0.011867018741663293
10.0,1.0,100.0,0.0,0.527712706876497
10.0,0.0,100.0,0.0,-0.09427769372915717
10.0,1.0,100.0,0.0,0.053043329120656235
7.0,1.0,16.0,0.0,-2.2912368831199457
10.0,1.0,100.0,0.0,2.441304577310464
8.0,0.0,19.0,0.0,-2.2761843615209134
2.0,1.0,50.0,0.0,0.8468394789371505
3.0,0.0,14.0,0.0,-1.1424145995287918
6.0,1.0,90.0,0.0,2.469073685460551
8.0,1.0,70.0,0.0,-0.5975491811384099
6.0,0.0,90.0,0.0,0.6290458695750191
9.0,0.0,4.0,0.0,-2.4109878081721137
1.0,0.0,4.0,0.0,0.04977890792770023
6.0,1.0,90.0,0.0,2.5645714958042696
8.0,0.0,70.0,0.0,-0.6715595402893757
6.0,1.0,90.0,0.0,0.5864359268069854
5.0,0.0,43.0,0.0,-1.326473542680385
8.0,1.0,19.0,0.0,-0.7574807301360246
8.0,1.0,19.0,0.0,-0.045413703452123255
8.0,0.0,19.0,0.0,-0.03868043078610228
7.0,1.0,16.0,0.0,-0.031390927148018055
0.0,0.0,44.0,0.0,0.9550165154203648
9.0,1.0,50.0,0.0,0.2057158497090026
9.0,0.0,50.0,0.0,0.0150957888634074
9.0,1.0,50.0,0.0,0.014274755589648691
2.0,1.0,50.0,0.0,-0.029958538657823608
1.0,0.0,16.0,0.0,-1.0973684921693323
9.0,1.0,4.0,0.0,-0.23590589429353037
5.0,0.0,43.0,0.0,1.143866074763698
8.0,0.0,70.0,0.0,0.7087131692865123
2.0,1.0,11.0,0.0,-1.8068059469821693
11.0,0.0,17.0,0.0,0.4133117649540454
6.0,0.0,90.0,0.0,2.195864682279183
8.0,1.0,70.0,0.0,-0.6710538501376565
8.0,0.0,70.0,0.0,-0.08282307405490541
3.0,1.0,14.0,0.0,-1.6235408946299672
11.0,1.0,17.0,0.0,0.266899664108331
10.0,1.0,100.0,0.0,2.71931495145153
0.0,0.0,44.0,0.0,-1.6451510443458879
3.0,0.0,3.0,0.0,-1.1962625130979232
7.0,0.0,16.0,0.0,0.4596028541303647
0.0,1.0,44.0,0.0,0.9815810424232746
0.0,1.0,44.0,0.0,0.0563074646913614
10.0,0.0,100.0,0.0,1.841151849186194
10.0,0.0,100.0,0.0,0.0003985658742018394
10.0,0.0,100.0,0.0,-0.0026709414941794574
9.0,1.0,50.0,0.0,-1.4707587965183955
8.0,0.0,70.0,0.0,0.5329793020862932
6.0,0.0,90.0,0.0,0.592761723567249
1.0,1.0,4.0,0.0,-2.482684908466127
5.0,1.0,43.0,0.0,1.17112148418898
3.0,0.0,14.0,0.0,-0.8239354669338732
6.0,1.0,90.0,0.0,2.2870550665318854
7.0,0.0,43.0,0.0,-1.2925183106633653
2.0,1.0,11.0,0.0,-0.9996072299867004
7.0,1.0,43.0,0.0,1.0359272016410581
7.0,1.0,43.0,0.0,0.05040480108408245
9.0,1.0,50.0,0.0,0.22641307850611406
2.0,1.0,50.0,0.0,-0.03324447853464477
10.0,0.0,100.0,0.0,1.5286902901848136
7.0,1.0,16.0,0.0,-2.5074878790818893
2.0,1.0,50.0,0.0,1.026020715864621
2.0,0.0,50.0,0.0,-0.022190921048807294
2.0,0.0,50.0,0.0,-0.018932326929544177
1.0,1.0,16.0,0.0,-1.013141308166575
10.0,1.0,100.0,0.0,2.6359127089339562
2.0,0.0,50.0,0.0,-1.5548908680690936
6.0,0.0,1.0,43.0,-1.0
10.0,0.0,100.0,0.0,0.0
10.0,1.0,100.0,0.0,0.21881914391417323
9.0,1.0,50.0,0.0,-0.5768721642476
1.0,1.0,16.0,3.0,0.27495758623047784
7.0,0.0,16.0,0.0,0.7765488783799773
0.0,0.0,44.0,0.0,0.8894743741893769
3.0,1.0,3.0,16.0,-0.17949352372853733
0.0,0.0,44.0,0.0,0.9730982113762768
10.0,0.0,100.0,0.0,1.4123613189009057
1.0,0.0,4.0,0.0,-4.0
2.0,0.0,11.0,0.0,0.0
8.0,0.0,70.0,0.0,-0.707106781186546
11.0,1.0,17.0,0.0,-0.824883636736743
7.0,1.0,43.0,0.0,0.6046668913310207
3.0,0.0,14.0,0.0,-0.5949483242520723
6.0,1.0,90.0,0.0,2.263986542748161
6.0,1.0,90.0,0.0,0.18882773258311425
5.0,1.0,43.0,0.0,-1.3852806457409705
9.0,1.0,4.0,0.0,-0.2940139594904394
0.0,0.0,44.0,0.0,0.9900840196634566
10.0,0.0,100.0,0.0,1.484070431976276
0.0,1.0,44.0,0.0,-1.3396868085258258
1.0,0.0,16.0,0.0,-0.6616857220880694
10.0,1.0,100.0,0.0,2.208675755191633
4.0,0.0,2.0,1.0,-1.194297489202832
10.0,1.0,100.0,0.0,2.4282709992592184
9.0,0.0,50.0,0.0,-1.2007749696781191
2.0,1.0,50.0,0.0,-0.2872821704908884
8.0,0.0,19.0,0.0,-0.9565821324194638
11.0,1.0,17.0,0.0,-0.06119166239773122
6.0,1.0,90.0,0.0,2.157957103963536
6.0,1.0,90.0,0.0,0.07600162233818475
0.0,1.0,0.0,4.0,-1.842683662053994
9.0,0.0,4.0,0.0,0.1442056413926336
6.0,0.0,90.0,0.0,2.2769122641769437
8.0,0.0,70.0,0.0,-0.42531634122273687
3.0,1.0,14.0,0.0,-1.384030001420106
11.0,1.0,17.0,0.0,0.08542858324921931
5.0,1.0,43.0,0.0,0.6651606685133722
2.0,1.0,50.0,0.0,0.11131682078433144
2.0,1.0,50.0,0.0,-0.04758954501927271
3.0,1.0,3.0,0.0,-1.1940543689391387
9.0,1.0,50.0,0.0,1.300592631069026
9.0,1.0,50.0,0.0,0.025911147650533366
7.0,1.0,16.0,0.0,-0.8907339560628473
7.0,0.0,16.0,0.0,0.03697018233587002
6.0,1.0,1.0,2.0,-0.29269302732930347
10.0,1.0,100.0,0.0,2.7622557517413586
2.0,0.0,50.0,0.0,-1.3880192460293685
7.0,0.0,43.0,0.0,-0.11392248648863912
6.0,1.0,90.0,0.0,1.3215292879750844
7.0,1.0,43.0,0.0,-1.2354405524205334
5.0,1.0,43.0,0.0,-0.02838160721329029
11.0,0.0,17.0,0.0,-0.7629899631958534
