choices,choice_indices,rewards,regret,RPE
10.0,0.0,100.0,0.0,1.7324426795885828
0.0,0.0,44.0,0.0,-1.567847989761412
8.0,1.0,19.0,0.0,-0.8142852033422321
2.0,1.0,50.0,0.0,0.9932351959471407
5.0,0.0,43.0,0.0,-0.27124616122844436
6.0,1.0,90.0,0.0,1.555854515116263
7.0,1.0,43.0,0.0,-1.2097103639697333
6.0,0.0,90.0,0.0,1.4800343156721565
7.0,0.0,43.0,0.0,-1.248021604232754
6.0,0.0,90.0,0.0,1.4557657304426594
8.0,1.0,70.0,0.0,-0.48476373536532313
11.0,0.0,17.0,0.0,-1.3050683860862868
8.0,0.0,70.0,0.0,1.5700404215699137
7.0,1.0,43.0,0.0,-0.7900745196164785
8.0,0.0,19.0,0.0,-0.8099854411078085
10.0,1.0,100.0,0.0,2.7365452543825874
8.0,1.0,19.0,0.0,-2.4500388800324666
3.0,1.0,3.0,16.0,0.5433869835251157
0.0,1.0,44.0,0.0,1.2698296128330475
3.0,0.0,3.0,0.0,-1.3418503015095333
10.0,1.0,100.0,0.0,3.0909426862760796
2.0,1.0,50.0,0.0,-1.409992844084997
2.0,0.0,50.0,0.0,0.011434508919200698
10.0,0.0,100.0,0.0,1.618519455899951
7.0,1.0,43.0,0.0,-1.636897865938743
6.0,1.0,90.0,0.0,1.5314536968072001
5.0,0.0,43.0,0.0,-1.396653438449963
7.0,0.0,43.0,0.0,0.006003510928364791
11.0,0.0,17.0,0.0,-0.8530661084567351
5.0,1.0,43.0,0.0,0.8249699812856321
7.0,1.0,43.0,0.0,0.007290283326688143
8.0,0.0,70.0,0.0,0.9237921916947188
5.0,0.0,43.0,0.0,-0.9048014084790642
3.0,1.0,14.0,0.0,-1.0192100198522027
10.0,1.0,100.0,0.0,2.638435275193559
10.0,0.0,100.0,0.0,0.10895032237136348
9.0,0.0,50.0,0.0,-1.3689097195349982
9.0,0.0,50.0,0.0,0.0218484355192261
9.0,1.0,50.0,0.0,0.022131976685637433
0.0,0.0,44.0,0.0,-0.15287687210635414
4.0,0.0,2.0,14.0,-1.3303786287738282
7.0,1.0,16.0,0.0,0.3757490525317929
9.0,1.0,50.0,0.0,1.0430038627187384
10.0,0.0,100.0,0.0,1.5838260200071383
