0.714681384136959,0.49485592366266223,0.5615080515120785,0.3552159798841543,0.3096281837031831,0.4086688398766379,0.24324195766128714,0.3307225274538725,0.3530974521586075,0.36145348203467986,0.5388719188826151,0.4465046628483191
0.49485592366266223,0.7145104262495625,0.5520924374602744,0.5334663526545611,0.40040761527900776,0.49795704208671365,0.2918954122869521,0.34082560829087327,0.3904246665735289,0.3126473470558917,0.41036274272733514,0.4181472681710169
0.5615080515120785,0.5520924374602743,0.7145390990368401,0.4356255556634037,0.40342007926237294,0.5058791869889818,0.3307076401586146,0.3993867405297244,0.44007948131458463,0.3817692651608071,0.48963442634313065,0.4874420392716872
0.3552159798841543,0.5334663526545611,0.4356255556634038,0.7116440458060028,0.5043225649279265,0.5084690526863761,0.34254682405213427,0.3224245524912166,0.3971181571228767,0.23803738670180988,0.29028068966039816,0.34361870672998335
0.3096281837031831,0.40040761527900776,0.40342007926237294,0.5043225649279265,0.6981676990289121,0.5059109101540696,0.4939415165658916,0.4218529934499321,0.4971865356104754,0.303189360341364,0.3030294912255081,0.38546354439775676
0.4086688398766379,0.49795704208671365,0.5058791869889818,0.5084690526863761,0.5059109101540696,0.6934985992800353,0.40723659394261913,0.41828095515937797,0.4700234527859128,0.34322754206783695,0.38118690558184554,0.4371313793250657
0.24324195766128714,0.2918954122869521,0.3307076401586146,0.34254682405213427,0.4939415165658916,0.40723659394261913,0.692076638144201,0.48203965915679486,0.5077365767241552,0.34724187267635037,0.2866587986841832,0.38083944701963757
0.3307225274538725,0.34082560829087327,0.3993867405297244,0.3224245524912166,0.4218529934499321,0.41828095515937797,0.48203965915679486,0.7073583015353493,0.5662888817265369,0.4909741027202627,0.40703844330052685,0.5040184441819364
0.3530974521586075,0.3904246665735289,0.44007948131458463,0.3971181571228767,0.4971865356104754,0.4700234527859128,0.5077365767241552,0.5662888817265369,0.7063535570770627,0.41663406721677987,0.38953538708263813,0.4834576989123975
0.3614534820346798,0.3126473470558917,0.3817692651608071,0.23803738670180988,0.303189360341364,0.34322754206783695,0.34724187267635037,0.4909741027202627,0.41663406721677987,0.6926129289978697,0.49091679922512443,0.5048501624750855
0.5388719188826151,0.41036274272733514,0.48963442634313065,0.29028068966039816,0.3030294912255081,0.38118690558184554,0.2866587986841832,0.40703844330052685,0.38953538708263813,0.49091679922512443,0.7123075116616735,0.5409563567951601
0.4465046628483191,0.4181472681710169,0.4874420392716872,0.34361870672998335,0.38546354439775676,0.4371313793250657,0.38083944701963757,0.5040184441819364,0.4834576989123975,0.5048501624750855,0.5409563567951601,0.7009385975165827
