temporal,spatial,compositional
-3.1371896041539205,-2.9233107427549667,-3.1382820345520677
-1.4696627595448932,-1.475740388973055,-1.479577134802874
1.0647209293394186,1.1944922444027068,1.0640098637256283
2.6541783976469713,2.485889395668738,2.6445498666034277
-1.3584466220974112,-1.680813695441382,-1.382721295317738
-2.80030907778141,-2.7884503968226717,-2.8011911820777975
0.20047270961749736,0.858494471263988,0.658323117596061
1.391175564224564,1.6809000640298248,1.4161069878476822
0.5557882820900952,0.9300996925177709,0.5725131732256294
-0.23415699318409944,-0.8798778801763096,-0.6858353593501908
-1.4459191972686738,-1.7418160706908843,-1.4705901598203315
2.301326575590208,1.8862437824308702,2.293860391505252
1.3384914088582662,1.6220601347374786,1.3402809325548288
-1.273815707136837,-0.6393144810975129,-1.1695423239956124
-1.531385292186813,-1.4012093090040427,-1.5279553543330673
1.6634901667652446,1.2480717240782717,1.6568078719555892
1.0026182773060937,1.553154170053222,1.0086813726670585
0.9326673660513304,0.941083963207999,0.9378802598992609
-1.4526139712739434,-1.7959379131076645,-1.4666129935624408
0.7804949862400319,0.7799430890286154,0.7849358143014744
-0.43593736596773813,-0.21950767486473288,-0.44289624636622515
-0.4337135700453242,-0.2302091147601104,-0.4431117316307045
-1.4939603818071687,-1.8097803281716782,-1.5074800598335603
1.7492829752026708,1.2965928116695231,1.7432896385330292
-1.0324858286352865,-1.1341911219889007,-1.023972541210602
-0.9868125585069301,-0.37683022485632517,-0.9826612037872208
-1.1573282089796928,-0.842140346207351,-0.6200414336156371
-2.6969461386230638,-2.6723078248741166,-2.6882661381321213
1.9639822516985455,1.5257133428116045,1.953278864646032
2.6571629027646333,2.6563551239712844,2.649793299339832
-1.4496249296076806,-1.7653072429333272,-1.4761043937441454
-2.96952968623673,-3.128779496478348,-2.9792886171106714
1.6169360108334567,1.4429138525578236,1.6176188921372563
-1.9207211217740785,-1.538106467447792,-1.9125415722441643
1.3020558846700419,1.6377490457856643,1.3155355051920423
-2.6151231103315435,-2.5489444074849086,-2.610768862644837
-0.42282958793085923,-0.33515114449004857,-0.43790680408983684
-1.0442307371391193,-1.2272592955140167,-1.0436903516965212
1.4889343113117837,1.7716576990577564,1.502747717505118
0.4265454666087529,0.25820748739326227,0.4331366470282625
1.504691274733299,1.7584055287274747,1.518218043390758
-0.9871825719951062,-0.6314289634528302,-0.9876234594289369
-0.9997643570832839,-0.8624521652215207,-1.0035905353082115
-7.195521301062158e-05,0.1771833070337736,0.001954492677586517
0.881798332277592,0.7213046047104981,0.8882541601135037
2.291593049284674,2.0242367251287403,2.287539794785597
-2.307318228438506,-2.0646909366439217,-2.3037420429256983
-0.4379029684935094,-0.9980038793512224,-0.4459111064767525
3.1122237522526337,3.3004330028503155,3.136945564771845
1.1895437847342674,0.8444119276599641,0.5976555724628916
-0.16391359421438895,-0.8284956130340168,-0.7266484429530313
0.5597444910427194,1.0662726329952006,0.5817984678643218
0.4240576385287935,0.9096871892275503,0.4333142573282651
0.321516611736981,0.42878009556003627,0.3316034927044498
0.0,0.0,0.0
0.0,0.0,0.0
0.006484219854673578,-0.10881428656968817,-0.012212207153829424
0.5715934997334216,-1.54995387871083,0.17074946449050754
1.4545558334052568,-0.3239077119966347,1.11068412925047
-0.27785650026597647,-4.118275926221937,-0.9280184641828233
-0.9409024045683032,-0.9989906416703205,-1.3993367732206714
0.018262282858935074,0.5045774320528434,0.27011337362745913
-0.49719252145441784,-0.6163472500884543,-0.5141558082887117
0.21075185684155912,-0.8500813655784718,0.14158109989622114
0.0,0.0,0.0
0.0,0.0,0.0
0.9364619773430789,0.4439658104083831,0.6946784525117686
-0.47479600432605457,-1.7087744352249878,-1.015214169672705
1.7745075974058637,1.5913288239571197,1.7548167465597615
0.11353853110516288,0.616704764450555,0.2508378087809937
0.02062566681551721,0.8313059285493808,0.45937402691427165
0.6087102118565741,-0.9685320164263601,-0.016889841945533446
-0.8319385889026509,-0.4917223827748281,-0.6577691615346584
1.2403729770841547,1.5242159930439767,1.247069007221144
-3.326496946722674,-2.8956466061390556,-3.2982392543040406
1.644648606019834,1.1073774306736262,1.6076715072643075
2.0392643807617556,1.6176089124181328,2.203311345545056
0.8934561381958437,0.981663240972968,0.8817322453954944
-0.799964599113013,-0.6145747457780328,-0.22113029689697394
-0.6993700928031484,-0.8996112426760581,-0.878042120193348
-0.7841827855701469,-1.0469126736948948,-0.7980866299518622
-0.968544515013158,-1.008216956311741,-0.9586398539562522
1.2290083873820634,1.2334826859368049,1.251303097296865
1.4434476683836994,1.4752847904943884,1.4650243058326182
-0.583073231931758,0.6168768669246361,0.16014800997600043
-0.20069409870043575,-0.6903672925694694,-0.1960297622611158
0.28197294699582587,0.21547953343496595,0.1781426049972784
-2.2409052539425742,-2.0126876715795685,-2.2344246937200603
-1.5326550586606185,-1.553589023406177,-1.5317960077791106
0.14461976797599418,0.19171076629567407,0.16142688830404706
0.9382991726473593,0.5852454617743548,0.9281034861348383
1.0957618659084638,0.7323985304688148,1.0966588529886891
-0.13399809969217635,-0.2346251183723156,-0.15777345595212267
-0.8804357785185412,-0.8958029560742367,-0.8858585779647945
-0.6849172036385792,-0.6643338726162307,-0.5050768376047023
-2.5451270769410503,-2.022897323170186,-2.539605253937025
-1.2515788008001745,-1.275742579133195,-1.2711473106279891
3.023361843163681,2.967242735681751,3.0223094038160596
-1.0126631907155157,-1.2382499661570292,-1.0156117828889148
-1.4745392675081814,-1.783939242492321,-1.4863350985669446
-1.4983337726091464,-1.7033395596839187,-1.5005855764689213
1.067605012870153,1.1528438499708396,1.0603800572378552
0.5464900974027864,1.0099253841159141,0.547491032859293
1.0879772566347425,1.1455715128204025,1.08098551793443
-1.9754719404726298,-1.5511827580819995,-1.9596922487433874
1.1092933225294086,0.5945525461621806,1.0959780187859365
-1.605524529245499,-1.9469352325223679,-1.6171974787354109
-1.0774956672047762,-0.8003010287300196,-1.0799255915934407
-1.9129885407373752,-1.5143029431811366,-1.8991158336244802
1.784694125273973,1.4883965632811844,1.7835746916921047
0.44944783796183907,0.8385185608791004,0.479741616074122
-1.5875483409167672,-1.6193368603041287,-1.5869223404599708
0.12438580052397397,0.24451900254346337,0.14691898075588705
-1.3915577861494721,-1.4787799506406962,-1.404625165424929
-0.08716569047779676,-0.39888688568187847,-0.08409320745009108
1.5879798625832875,1.885585276302466,1.5995371249102028
0.47050798147532835,0.699360224402408,0.4885423260133368
-1.5970983675254489,-1.9853212788554788,-1.6140698444965604
-1.6169520422933783,-1.8932165466592021,-1.6278403111916462
-2.791226396674368,-2.3537070822033375,-2.785536995509817
1.4139587628108021,1.733642872760354,1.4274628009048589
-0.44548776517076294,-0.26146116573567135,-0.4601724969579384
-2.827825459457369,-2.6690827485273507,-2.819084743732266
1.55216763064438,1.6038145400384178,1.5695526777745648
0.20354240407397828,0.7199478733116047,0.20630140339365777
0.8606687708978367,0.6735182824449008,0.8574505963232721
-1.9294946343173478,-1.6025687412402503,-1.921134126778695
-0.8704022849485911,-0.698379408457633,-0.8682849098114641
1.9495540763707893,1.6370501717528867,1.9416069909629092
-1.5951445672170803,-1.7846234824315503,-1.5993082076960323
1.617160267289588,1.801232923855281,1.620893543135533
1.5759012235889633,1.5549794841080062,1.5742584880902928
0.42333706802222215,0.6415262225545975,0.42369948656313006
-1.279977950803409,-1.5172459685573676,-1.284591992962758
2.7052350671779584,2.3092419277701075,2.7017649535490302
1.8134643198726372,1.5242377754580694,1.8042076385888342
-1.088844083646514,-1.1980252449037305,-1.0864807763305995
0.8286519109041905,0.7487671567727997,0.835352763005826
0.5343216043438568,1.005894628638176,0.5467108235349192
-0.9252037236189032,-1.145603714709532,-0.9291170139886605
-0.44997580865078857,-0.6150988453674398,-0.46438281564301187
-1.5537184698586242,-1.6347209852883278,-1.5711039432191054
1.5865058246053168,1.865799759392442,1.5986184543413
0.47015139992953503,0.5427282431368632,0.4782430161916691
2.8713975984429094,2.994380222332671,2.8700409031835203
0.1212869186762986,0.2958669818345645,0.14416553842766677
-0.42532860189515054,-0.5398424642038548,-0.4223512739917059
-0.5474478633856241,-0.8413499606517606,-0.5669161673036732
-0.12138367004553396,-0.03710841265116749,-0.11574976922812763
1.983485080499633,1.4473932478715912,1.9808254552388482
1.077365000206837,0.6329724368363373,1.074783715800698
-2.429185218937212,-2.4262209487733832,-2.4306123201527323
-0.12682467997290536,-0.21949567090092725,-0.14523105575874862
-0.30170175326264825,-0.45581426315390605,-0.3032996846474807
0.0,0.0,0.0
0.0,0.0,0.0
-0.3532208494989167,-0.7338360639368999,-0.5607383329085649
-0.8185373040502212,-0.16293862036034312,-0.5499250153176812
-0.37101639983915213,-0.3029527837114152,-0.3666969231547396
0.2223385610605415,2.022911232701925,1.058309824502219
-0.649436366756613,-1.4031675395155763,-0.921322904295327
-0.23557498081351264,-1.1734082643495112,-0.5156849838774225
1.8804920078136453,1.396966131570267,1.735855309446393
-0.27996020109948067,1.1023196634022288,0.3560519372875176
0.0,0.0,0.0
0.0,0.0,0.0
1.30248356630845,1.297227395352622,1.2983234414343223
0.1451183167103724,0.8929161392129528,0.3325231211985821
-0.017742693105431195,1.0634166109631953,0.4627666947242848
-1.0742924400041405,-0.9504979986512262,-1.0815342151210317
0.809631420657964,-1.1629644756929038,-0.0399755258405996
-1.3193564956697326,-1.0797474636410564,-1.4140106962098136
-0.5295262641137042,0.027817816471885193,-0.4140584216067576
0.9287833137112793,1.0531014848610574,0.929124091507484
0.6032176712241233,1.086898857513705,0.6210616257004566
-1.323008789396201,-1.1846865772997959,-1.3119396314032281
0.9971457073979793,0.23946997683882687,0.9912633763964143
-0.5904967010654748,-0.9633145019048921,-0.6003542081763449
1.9054208704317932,1.6373880099760134,1.8973073725720329
0.2596091772543173,1.9829608658409366,1.0766849515167594
0.7696843660113186,1.0717716313821977,0.6481770434773968
-1.8040733134225733,-1.653911327802255,-1.8104663863649346
0.07367894439415834,0.5801882706922505,0.1496969861662396
0.44700051517803163,-0.5653356031757955,-0.13367078957021472
0.9605841099332593,1.5459190932117886,1.082007979076959
-0.38646236078434315,0.2122276172780606,-0.10145269507581745
2.9485605388546303,2.8545032492448517,3.174383554534317
-0.8343973821862377,-0.11728281247031669,-0.5224693088880024
0.5370392509621045,0.6932095540979639,0.5403825404624288
0.530648583988154,0.6161519013283525,0.541785124770905
1.1710558810365546,1.1643337166618088,1.1665651961783505
-0.31669884719976815,-0.5660406207452223,-0.5563412677134468
0.6085193553469587,-0.39069413160728317,0.15910035577714088
-0.05438768270560179,-0.4806441487363591,-0.12275260537524146
0.16153221491042455,-0.1967219691246061,0.23416426057342915
1.0138137237580802,1.7525592210874645,0.9613856255680058
0.2905727340302693,0.42795691156734483,0.29656336942774286
-0.8006124128489075,-1.9312947019559559,-1.3976252902490227
-0.8208174344346081,-0.5411769020114434,-0.8226958687353192
0.6456740636301832,1.021265469958549,0.6510709767446433
-0.28047209670145745,-0.5841223913126612,-0.30254711572565385
0.21353548926175803,0.4041420786379145,0.20746906915667873
1.5107924888499904,1.2871837543871034,1.5166876024751303
0.13213999452454772,0.43788988274175833,0.13028246680383693
3.42869315216233,3.2238529596841055,3.418652141500541
0.8976751169426336,1.400673710460445,1.2600231584155126
-0.11607413546067141,0.7792993127384225,0.26762559897419147
1.1377714983085128,1.8753940339770385,1.1603804086277738
-0.010236951445902143,-0.7961898613849169,-0.037464428669409466
2.756988068187864,2.342358691385456,2.7433985089544657
-1.3439188646547815,-1.5194571605146963,-1.3536578339421614
-0.8714065066038248,-1.3881486170870219,-1.271946621818736
-0.1950105985612657,-0.6772624868861234,-0.21140696963531236
-0.468440178640534,-0.49552323566906586,-0.4783594376305854
-0.21640665079533916,-0.4547451074295561,-0.22058556287767495
0.870613724334566,0.27274104635228746,0.8711662532039346
0.9383030102825699,1.1480995201971913,0.9295222415956506
-1.8405387251768028,-1.4371499462441766,-1.8336725713691757
-0.2820764834463714,-0.6409558445729131,-0.30377486246431207
-0.8176159598598721,-2.123910170421147,-1.4364853031323708
-0.9767722982287289,-1.032139140508611,-0.9767739687415852
-0.19697010898816347,-0.5596813171887289,-0.21275361507101964
2.8426151268414435,3.219070826835946,2.861817944767517
-0.20005543642518697,-0.3447756851361998,-0.19946151675906054
0.009773767663236788,0.8056447156108244,0.03567338829875544
0.4930314513327517,0.8877056353892598,0.5101614230101092
1.4641138380592984,1.731320269388299,1.4791014512816438
3.4255335878531277,3.39240805005977,3.4255308129525623
0.9426555810848171,0.8857009353902264,0.9434453437950459
-3.3078782916291165,-3.307412847898604,-3.3101084620340857
-2.43390154229283,-3.0747335685719923,-2.8795078891837678
-0.1782566828231768,0.03494561133896017,-0.17228567581542967
-0.8995167618678421,-0.8396464980293441,-0.9005648923334
-0.43634890563265827,-0.33703882199252355,-0.4386414835362016
0.19764811505276914,0.3394727151257493,0.19772183096402962
1.0630869728579926,1.2914429891953512,1.0613242634600348
0.00037172804242802115,1.495866038919619,0.6191035182464691
-2.5412321974940664,-2.5449723796127404,-2.5390762340113224
1.2487468586194799,1.6534374604127235,1.2695189115397711
0.835752505377646,2.254348626814419,1.4553228076255604
-1.7562089917041668,-2.5564004405391936,-2.3812495497974573
-2.8438042196507145,-3.21061292330662,-2.863498963530739
-0.42617055178428465,-0.8421268972844662,-0.4284726507731361
-0.2527061509090738,0.965233547070619,0.3768188043080136
-1.022496883302646,-1.493992053432582,-1.043790466186099
-0.0075894963716924835,-0.24323389685688146,-0.010414539074825147
-1.121326743698872,-1.1055668739823925,-1.1192053952043097
-1.1258879791096403,-0.8923446202887226,-1.121136731601
-2.819821327354812,-2.768356649625964,-2.8141720534591115
-0.4397410069378498,-0.3572579391175381,-0.4421784537308808
1.1140373442611482,1.4843735703178034,1.122689182643759
0.8452565172052336,0.7216450480511781,0.8485006017691998
-2.708960963030221,-2.321418079031685,-2.703933855675316
-1.6207025623250328,-1.0859688615026595,-1.6088000738558252
0.0,0.0,0.0
0.0,0.0,0.0
-0.004548716455162924,-0.6914041904187425,-0.07221733392800095
-0.10602018164703646,-0.2736923201168776,-0.21768603209913648
-0.10978266231064188,0.9582786401669897,-0.45184604419204444
0.12016237074779659,-0.6670203452754884,0.00928232135841818
-1.5633858080712146,-0.26223015086863954,-1.2745013614324328
-0.9770812707078038,-0.5585663233581897,-0.8727087984347975
2.7420730664934023,2.205426204556218,2.707391323892754
-0.4966612947970355,1.2767714518270559,0.2286598704731877
0.0,0.0,0.0
0.0,0.0,0.0
-1.9509848317629181,-1.9180959772967934,-1.938740145174679
1.4009621348700005,1.4997136346900926,1.291677251813327
-1.7053488907730896,-0.44434307970672027,-1.325836158136772
0.49117262150030694,2.1281663936826227,1.0706239723764048
1.0377642520028099,1.0934251212622395,1.1112673415383976
-0.871431970426492,-0.6347942412327695,-0.8530114895854949
-2.538253417932526,-2.103473386104272,-2.5247006174159266
-0.004346041520896127,0.9797273655202823,0.01635146654996178
-1.0955521208277395,-0.4707774155017619,-1.0845991462949103
0.1486942926089151,0.40781693320020834,0.14382084116910165
-0.3993244554758859,-0.5324390779446198,-0.41160495206410985
0.39345206256662735,0.5397294274721745,0.40599909451824634
1.2792199353444587,4.547531776025149,2.1221534259230266
-0.9387664338304915,-1.629925205402761,-1.2305995468374538
-1.0517793633874617,-1.0522985569775047,-1.0363878193565164
1.71564116360764,1.8350500132641505,1.719165035270597
-2.7317609500656244,-2.799765217774625,-2.73374808388189
0.9518195269368016,0.939621437590277,0.9401233634760079
-0.0363634011126841,-0.24796791411477392,-0.03119560520329956
1.6245368698732734,1.327098514919872,1.6055899562455525
0.2838400196656261,-0.06916082028893311,0.27414877905223
-2.0416381648614808,-3.1143398050798528,-2.3496819386776866
3.071950993084807,2.4257627609100227,3.033706180458087
-1.6182502756788888,-1.2424686171934702,-1.598818356214625
-0.00026368052468006553,-0.14376969510078852,0.00206173671240939
-2.5646539537901294,-2.3115687928761384,-2.553621301416543
0.5007180557279765,0.5975105122716977,0.49994131102142725
-1.4203748204350322,-1.4127884175375458,-1.4183005338855168
0.4463529544099579,0.7226698731697101,0.4742478270639626
-2.6183910762118905,-2.6336300439680493,-2.620202197987439
-0.8749805066079481,-0.33616536857101714,-0.8690462587658825
0.6221903509934825,1.0712887188583464,0.6277948809721607
-0.44826003753204624,-0.017751372654408293,-0.0854959804815687
0.1306467199406216,0.19612628671987387,0.13166393267867282
-2.598253540394791,-2.7792516517656924,-2.592392103518658
1.5859935641871905,0.9102097083487807,1.579057299766874
-2.186815546823573,-1.8968362722240384,-2.185479112300557
0.7584831804541178,0.5267428118950057,0.7555217252503353
0.13250963997038523,-0.6126888911360759,-0.2701389179902507
-0.5191341827970135,-0.6321043124370405,-0.5216450857414477
-0.09262649725219907,0.6191248824899065,0.2762377923020084
0.0022560837693317293,-0.09710134044199903,0.005670272302609969
1.2983939287959112,1.9097059031649328,1.319218050989305
-1.0465669932062045,-1.28200445430944,-1.0452306401167366
0.9845396869333706,1.0192000037261506,0.9881342109993456
-1.082172547872818,-1.2998119219896875,-1.0798503572930405
-1.536669144091712,-1.263440626705049,-1.5447709892408972
0.4731265532497847,0.35382155004981997,0.48445385434786026
-0.14216379284568004,-0.0731290813075336,-0.1555116169163886
1.2677815598158846,1.4824283177106943,1.2741556399891822
0.8316811028820444,0.31908068783229326,0.8290623507566897
-0.3073199360537553,-0.5106948888789025,-0.31392389778616225
0.38833722064088927,0.8404400310382099,0.3864705681496129
2.6029147556838645,2.8117093033255856,2.5999518862791233
-0.8289893015644769,-0.32596448001145184,-0.8271519505779098
1.603853701691398,0.971524291889631,1.600026622418113
-0.4120100532725588,-0.6081133047688179,-0.4299766577301476
-0.21129133006153933,-0.47050351353030806,-0.21337814626229024
-1.6491633041479592,-1.5331111717231178,-1.6439704192672144
1.3565361647880119,1.8645232740914985,1.36865366892568
-0.024515163845302057,-0.15772412025714355,-0.019106962562116525
0.4617662027259575,0.4582674081656015,0.46578506813367593
-0.8235238715733146,-1.0795167859271164,-0.8311845820713354
-0.9246563038047299,-1.1815516612513366,-0.9291560991971992
3.2083894822424597,2.8281596582603967,3.2140650631954344
2.666363878292441,2.6640358818214214,2.6588443567512967
2.502987123541903,2.2631140481159466,2.4998529472569393
-1.4592241702627833,-1.5116362289379703,-1.4647580017715978
2.0182692772955146,1.7258178831570261,2.0193046275027338
2.342729345573013,2.3736027009778073,2.3376685795179637
0.00796767466197279,-0.17989475480439054,0.014584291848050768
-0.7748151444439437,-0.5806334189863611,-0.7726892786708306
0.27918646993095764,0.4580307257309313,0.28227776170103425
-1.4399170080382282,-1.282630690190215,-1.4418047607531417
1.1637912520022773,1.3970433373075317,1.1657047388236155
-0.1821911369823046,-0.40466942282753926,-0.17882013264092866
-1.1772072609707627,-1.3928688124377908,-1.1798125293477473
-1.1904471434610568,-1.391228572004757,-1.1934146353171295
-0.17431001026991877,-0.025830631058867515,-0.17231948915963136
-1.4893208928260788,-1.4838669664682766,-1.4885557273971028
2.4796186459223533,2.2521517789716903,2.4771599086570317
-0.43072623955717826,-0.39396973708450145,-0.4345086209173967
-1.4198932852110595,-1.149538324088834,-1.4291649338050674
1.435832620757206,1.1738743724477487,1.4458889577276433
1.0440413355416376,0.9615541679702398,1.0417305655619975
-0.44603052031375934,-0.35417650511893917,-0.449651174112324
-3.019022934203267,-2.725867221793931,-3.0283062257176017
1.4743546590213195,1.3568954287904087,1.4762853519696633
0.0,0.0,0.0
0.0,0.0,0.0
-0.003075231475448104,0.43981860335170087,0.07620178672374567
-0.1038975947336799,0.866873971812272,0.09361072894979244
0.0754437318630003,-0.10638154885011719,0.060470301480393895
-0.36746290024193407,0.802368465855447,0.1520574364668894
0.8917197097835192,1.9452334269262543,1.4777759749279622
-0.20431005092625787,0.6971058117859619,0.24260398437317227
0.8887006546274718,1.1308653082751068,0.8945683803263793
1.7933289310540905,1.351107789002886,1.7697945614940676
0.0,0.0,0.0
0.0,0.0,0.0
-0.24059955453149637,-1.0552727775956137,-0.5484934430679217
